Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median
C4384914,313,50,1981-08-20T22:17:48,313.0,313.98,313.49,317.557,318.537,318.047,272.084,272.084,272.084,45.473,46.453,45.963,81.44699,84.23859,82.84208,7.792192,7.8019304,7.7970343,78.167366,78.17217,78.16977,82.01154405,40.26,0.7362233,0.4856454,0.15093709,0.09956333,0.86071034,0.17648723
C4384914,314,50,1981-08-20T22:17:48,314.0,314.98,314.49,318.557,319.537,319.047,272.084,272.084,272.084,46.473,47.453,46.963,78.61976,81.39141,80.0029,7.782612,7.7919974,7.7872753,78.172264,78.177086,78.174675,82.01154405,40.26,0.50632543,0.44512314,0.10375717,0.09122227,0.61315826,0.12563108
C4384914,315,50,1981-08-20T22:17:48,315.0,315.98,315.49,319.557,320.537,320.047,272.084,272.084,272.084,47.473,48.453,47.963,75.81554,78.55998,77.18471,7.7733903,7.782423,7.7778773,78.1772,78.18204,78.17961,82.01154405,40.26,0.80588393,0.37046471,0.16507777,0.07588486,0.89160943,0.18263414
C4384914,316,50,1981-08-20T22:17:48,316.0,316.98,316.49,320.557,321.537,321.047,272.084,272.084,272.084,48.473,49.453,48.963,73.038414,75.75528,74.39461,7.764526,7.7732024,7.768838,78.18215,78.18701,78.18459,82.01154405,40.26,0.8883701,0.43692045,0.1818974,0.08944613,0.87281417,0.17870642
C4384914,317,50,1981-08-20T22:17:48,317.0,317.98,317.49,321.557,322.537,322.047,272.084,272.084,272.084,49.473,50.453,49.963,70.30315,72.98405,71.64002,7.756032,7.764352,7.7601633,78.18712,78.192024,78.18957,82.01154405,40.26,0.62024195,0.38173179,0.12695392,0.07814239,0.64511901,0.13203455
C4384914,318,50,1981-08-20T22:17:48,318.0,318.98,318.49,322.557,323.537,323.047,272.084,272.084,272.084,50.473,51.453,50.963,67.61574,70.24925,68.92905,7.7479014,7.755867,7.7518554,78.192116,78.19705,78.19458,82.01154405,40.26,1.06504916,0.5284568,0.21789333,0.10811231,1.06551462,0.2179666
C4384914,319,50,1981-08-20T22:17:48,319.0,319.98,319.49,323.557,324.537,324.047,272.084,272.084,272.084,51.473,52.453,51.963,64.99055,67.56444,66.271576,7.740148,7.747746,7.743916,78.19714,78.20207,78.19961,82.01154405,40.26,1.17283481,0.34759684,0.23984424,0.07107322,1.16200715,0.23764834
C4384914,320,50,1981-08-20T22:17:48,320.0,320.98,320.49,324.557,325.537,325.047,272.084,272.084,272.084,52.473,53.453,52.963,62.431637,64.93759,63.67813,7.732761,7.739994,7.7363467,78.20218,78.20713,78.20465,82.01154405,40.26,1.10006418,0.52459281,0.2248729,0.10723832,1.24117582,0.25369955
C4384914,321,50,1981-08-20T22:17:48,321.0,321.98,321.49,325.557,326.537,326.047,272.084,272.084,272.084,53.473,54.453,53.963,59.959595,62.38023,61.16134,7.725754,7.7326145,7.729152,78.20723,78.2122,78.20971,82.01154405,40.26,1.28586085,0.40247556,0.26273595,0.08221995,1.21323759,0.24788205
C4384914,322,50,1981-08-20T22:17:48,322.0,322.98,322.49,326.557,327.537,327.047,272.084,272.084,272.084,54.473,55.453,54.963,57.579388,59.90561,58.734684,7.7191095,7.725606,7.72233,78.21231,78.21728,78.21479,82.01154405,40.26,1.52598679,0.24073357,0.31167465,0.04918149,1.54721542,0.31599754
C4384914,323,50,1981-08-20T22:17:48,323.0,323.98,323.49,327.557,328.537,328.047,272.084,272.084,272.084,55.473,56.453,55.963,55.316082,57.532394,56.41429,7.712849,7.71898,7.715884,78.217384,78.222374,78.21987,82.01154405,40.26,1.10630338,0.46020103,0.22586155,0.09395168,1.19199391,0.24339871
C4384914,324,50,1981-08-20T22:17:48,324.0,324.98,324.49,328.557,329.537,329.047,272.084,272.084,272.084,56.473,57.453,56.963,53.18533,55.27178,54.217175,7.706969,7.712727,7.7098174,78.22248,78.227486,78.224976,82.01154405,40.26,0.69621961,0.34113589,0.14207496,0.06961396,0.72696275,0.14833924
C4384914,325,50,1981-08-20T22:17:48,325.0,325.98,325.49,329.557,330.537,330.047,272.084,272.084,272.084,57.473,58.453,57.963,51.208706,53.144054,52.163292,7.701468,7.706855,7.704131,78.227585,78.2326,78.2301,82.01154405,40.26,0.53118094,0.39775737,0.10835014,0.08112854,0.56368678,0.11498877
C4384914,326,50,1981-08-20T22:17:48,326.0,326.98,326.49,330.557,331.537,331.047,272.084,272.084,272.084,58.473,59.453,58.963,49.405354,51.170666,50.27309,7.6963477,7.7013607,7.6988235,78.2327,78.23773,78.235214,82.01154405,40.26,0.88187111,0.35697746,0.17981029,0.07278461,0.9467639,0.19305709
C4384914,327,50,1981-08-20T22:17:48,327.0,327.98,327.49,331.557,332.537,332.047,272.084,272.084,272.084,59.473,60.453,59.963,47.800682,49.371326,48.569855,7.6916113,7.696249,7.6939006,78.23782,78.24286,78.24034,82.01154405,40.26,0.93986005,0.36310175,0.1915552,0.07402074,0.86724359,0.17674707
C4384914,328,50,1981-08-20T22:17:48,328.0,328.98,328.49,332.557,333.537,333.047,272.084,272.084,272.084,60.473,61.453,60.963,46.419205,47.771664,47.076622,7.687262,7.691524,7.689361,78.24296,78.247986,78.24547,82.01154405,40.26,0.59387159,0.34359778,0.12097851,0.06999305,0.64826242,0.13206257
C4384914,329,50,1981-08-20T22:17:48,329.0,329.98,329.49,333.557,334.537,334.047,272.084,272.084,272.084,61.473,62.453,61.963,45.28166,46.39309,45.817226,7.683298,7.687177,7.685208,78.24809,78.25313,78.25061,82.01154405,40.26,1.17405536,0.49335199,0.23906646,0.10044242,1.21076662,0.2465625
C4384914,330,50,1981-08-20T22:17:48,330.0,330.98,330.49,334.557,335.537,335.047,272.084,272.084,272.084,62.473,63.453,62.963,44.41039,45.26108,44.814037,7.6797194,7.6832223,7.681441,78.25323,78.25827,78.25574,82.01154405,40.26,0.64976146,0.29906157,0.13224943,0.06085726,0.61158382,0.12447586
C4384914,331,50,1981-08-20T22:17:48,331.0,331.98,331.49,335.557,336.537,336.047,272.084,272.084,272.084,63.473,64.453,63.963,43.8239,44.39571,44.086933,7.6765294,7.679651,7.67806,78.25836,78.2634,78.26088,82.01154405,40.26,0.80738386,0.53942102,0.16426128,0.10974541,0.91573086,0.18630503
C4384914,332,50,1981-08-20T22:17:48,332.0,332.98,332.49,336.557,337.537,337.047,272.084,272.084,272.084,64.473,65.453,64.963,43.535896,43.81539,43.651836,7.673728,7.67647,7.675069,78.2635,78.26854,78.266014,82.01154405,40.26,1.13660462,0.32531595,0.23114945,0.06616444,1.05856724,0.21526929
C4384914,333,50,1981-08-20T22:17:48,333.0,333.98,333.49,337.557,338.537,338.047,272.084,272.084,272.084,65.473,66.453,65.963,43.505688,43.5533,43.51917,7.671317,7.673677,7.6724653,78.26865,78.27367,78.27116,82.01154405,40.26,1.2848035,0.39797309,0.26117807,0.08090735,1.25233243,0.25461928
C4384914,334,50,1981-08-20T22:17:48,334.0,334.98,334.49,338.557,339.537,339.047,272.084,272.084,272.084,66.473,67.453,66.963,43.55677,43.87741,43.69314,7.669293,7.6712728,7.6702523,78.27377,78.27881,78.27628,82.01154405,40.26,0.56083222,0.36393327,0.1139607,0.07395892,0.56429754,0.11465659
C4384914,335,50,1981-08-20T22:17:48,335.0,335.98,335.49,156.728,339.897,222.806,272.084,272.904,272.609,67.473,244.444,180.597,43.355648,44.070217,43.80227,7.6686587,10.55954,9.518234,78.198425,78.28065,78.22879,82.01154405,40.26,0.78132638,0.34485951,0.15921348,0.0698617,0.7451966,0.15236759
C4384914,336,50,1981-08-21T05:35:08,336.0,336.98,336.49,157.368,158.348,157.858,272.904,272.904,272.904,244.464,245.444,244.954,42.404682,43.33404,42.84917,10.559611,10.562755,10.561216,78.19296,78.19832,78.19563,82.01154405,40.26,0.47904526,0.28443431,0.09800172,0.05819304,0.45040148,0.09213929
C4384914,337,50,1981-08-21T05:35:08,337.0,337.98,337.49,158.368,159.348,158.858,272.904,272.904,272.904,245.464,246.444,245.954,41.717804,42.388184,42.03164,10.562814,10.565533,10.56421,78.18753,78.19286,78.19019,82.01154405,40.26,0.56195039,0.18235278,0.11501138,0.03732225,0.57721349,0.11812325
C4384914,338,50,1981-08-21T05:35:08,338.0,338.98,338.49,159.368,160.348,159.858,272.904,272.904,272.904,246.464,247.444,246.954,41.307384,41.706474,41.484776,10.565589,10.567882,10.566771,78.18205,78.1874,78.18472,82.01154405,40.26,0.58507403,0.2604846,0.11980185,0.05334566,0.646929,0.13246683
C4384914,339,50,1981-08-21T05:35:08,339.0,339.98,339.49,160.368,161.348,160.858,272.904,272.904,272.904,247.464,248.444,247.954,41.18027,41.30158,41.218838,10.567932,10.569808,10.568903,78.176575,78.18193,78.17925,82.01154405,40.26,0.74191864,0.35354443,0.15198563,0.07242902,0.80784119,0.16547818
C4384914,340,50,1981-08-21T05:35:08,340.0,340.98,340.49,161.368,162.348,161.858,272.904,272.904,272.904,248.464,249.444,248.954,41.181164,41.340073,41.23834,10.5698395,10.571295,10.570603,78.1711,78.17647,78.17377,82.01154405,40.26,0.98028362,0.29421593,0.20090007,0.06028724,1.02048692,0.20915229
C4384914,341,50,1981-08-21T05:35:08,341.0,341.98,341.49,162.368,163.348,162.858,272.904,272.904,272.904,249.464,250.444,249.954,41.34616,41.78051,41.541676,10.57132,10.572351,10.571871,78.16561,78.170975,78.1683,82.01154405,40.26,1.06221302,0.32884865,0.21779484,0.06743471,1.01177172,0.20744117
C4384914,342,50,1981-08-21T05:35:08,342.0,342.98,342.49,163.368,164.348,163.858,272.904,272.904,272.904,250.464,251.444,250.954,41.792282,42.490738,42.12118,10.572369,10.572978,10.572705,78.16014,78.165504,78.16282,82.01154405,40.26,0.70739395,0.4998912,0.14509656,0.10252798,0.83306318,0.17086544
C4384914,343,50,1981-08-21T05:35:08,343.0,343.98,343.49,164.368,165.348,164.858,272.904,272.904,272.904,251.464,252.444,251.954,42.507454,43.457783,42.96382,10.572985,10.573163,10.573106,78.15465,78.16003,78.15735,82.01154405,40.26,0.61884401,0.38847425,0.12699952,0.07971682,0.55749185,0.11441522
C4384914,344,50,1981-08-21T05:35:08,344.0,344.98,344.49,165.368,166.348,165.858,272.904,272.904,272.904,252.464,253.444,252.954,43.479992,44.660828,44.052555,10.572914,10.573161,10.573071,78.14917,78.15454,78.151855,82.01154405,40.26,0.64489357,0.26854795,0.13240755,0.05513681,0.59323547,0.12180673
C4384914,345,50,1981-08-21T05:35:08,345.0,345.98,345.49,166.368,167.348,166.858,272.904,272.904,272.904,253.464,254.444,253.954,44.687775,46.07895,45.367157,10.572232,10.572905,10.572603,78.14369,78.14906,78.14638,82.01154405,40.26,0.51804923,0.33083567,0.10640805,0.06794234,0.43025366,0.08838115
C4384914,346,50,1981-08-21T05:35:08,346.0,346.98,346.49,167.368,168.348,167.858,272.904,272.904,272.904,254.464,255.444,254.954,46.11002,47.691383,46.886322,10.571116,10.572213,10.5717,78.13824,78.143585,78.140915,82.01154405,40.26,0.56571858,0.28250909,0.11626299,0.05806342,0.60388803,0.1241034
C4384914,347,50,1981-08-21T05:35:08,347.0,347.98,347.49,168.368,169.348,168.858,272.904,272.904,272.904,255.464,256.444,255.954,47.724983,49.476345,48.588017,10.569568,10.57109,10.570362,78.132774,78.138115,78.13545,82.01154405,40.26,0.88554063,0.27661851,0.18206766,0.05687722,0.95238693,0.19582289
C4384914,348,50,1981-08-21T05:35:08,348.0,348.98,348.49,169.368,170.348,169.858,272.904,272.904,272.904,256.464,257.444,256.954,49.513317,51.410538,50.450966,10.567582,10.569531,10.568589,78.12733,78.13266,78.12998,82.01154405,40.26,0.77992656,0.19802541,0.16042527,0.04073492,0.77421873,0.15925256
C4384914,349,50,1981-08-21T05:35:08,349.0,349.98,349.49,170.368,171.348,170.858,272.904,272.904,272.904,257.464,258.444,257.954,51.451206,53.477203,52.45475,10.565164,10.567537,10.566384,78.12188,78.12721,78.12455,82.01154405,40.26,0.7103784,0.30318662,0.14618931,0.06239518,0.71392294,0.14691583
C4384914,350,50,1981-08-21T05:35:08,350.0,350.98,350.49,171.368,172.348,171.858,272.904,272.904,272.904,258.464,259.444,258.954,53.520027,55.65422,54.580185,10.562317,10.565109,10.563745,78.11646,78.121765,78.1191,82.01154405,40.26,1.14364886,0.49754931,0.23545251,0.10243389,1.10910448,0.22833392
C4384914,351,50,1981-08-21T05:35:08,351.0,351.98,351.49,172.368,173.348,172.858,272.904,272.904,272.904,259.464,260.444,259.954,55.698215,57.935806,56.812466,10.559024,10.562256,10.560669,78.111046,78.11636,78.11369,82.01154405,40.26,0.82578869,0.43522365,0.17008425,0.0896404,0.91028109,0.18747819
C4384914,352,50,1981-08-21T05:35:08,352.0,352.98,352.49,173.368,174.348,173.858,272.904,272.904,272.904,260.464,261.444,260.954,57.981945,60.297962,59.13407,10.555307,10.558952,10.557162,78.105644,78.11094,78.10829,82.01154405,40.26,0.83148074,0.73429256,0.17135351,0.15133026,0.60150271,0.12394469
C4384914,353,50,1981-08-21T05:35:08,353.0,353.98,353.49,174.368,175.348,174.858,272.904,272.904,272.904,261.464,262.444,261.954,60.346344,62.7306,61.53256,10.551159,10.555228,10.553226,78.10027,78.10554,78.1029,82.01154405,40.26,1.02621016,0.2533218,0.21155887,0.05222919,1.0069399,0.20758709
C4384914,354,50,1981-08-21T05:35:08,354.0,354.98,354.49,175.368,176.348,175.858,272.904,272.904,272.904,262.464,263.444,262.954,62.778267,65.22029,63.99508,10.54658,10.551071,10.548859,78.09491,78.10017,78.09753,82.01154405,40.26,0.7396131,0.4411743,0.15254873,0.09099653,0.72180064,0.14887912
C4384914,355,50,1981-08-21T05:35:08,355.0,355.98,355.49,176.368,177.348,176.858,272.904,272.904,272.904,263.464,264.444,263.954,65.27048,67.759895,66.51169,10.541571,10.546485,10.544061,78.08957,78.0948,78.0922,82.01154405,40.26,0.54784755,0.39855052,0.11304313,0.08223227,0.63445068,0.13090285
C4384914,356,50,1981-08-21T05:35:08,356.0,356.98,356.49,177.368,178.348,177.858,272.904,272.904,272.904,264.464,265.444,264.954,67.81107,70.340256,69.07292,10.536139,10.541467,10.538835,78.08427,78.08947,78.08687,82.01154405,40.26,0.91535236,0.3290906,0.18895672,0.06794152,0.93511986,0.19303976
C4384914,357,50,1981-08-21T05:35:08,357.0,357.98,357.49,178.368,179.348,178.858,272.904,272.904,272.904,265.464,266.444,265.954,70.3923,72.95311,71.67025,10.530272,10.536024,10.533182,78.07897,78.08416,78.081566,82.01154405,40.26,0.99485552,0.31618818,0.20545666,0.06530332,1.01174801,0.20894853
C4384914,358,50,1981-08-21T05:35:08,358.0,358.98,358.49,179.368,180.348,179.858,272.904,272.904,272.904,266.464,267.444,266.954,73.00436,75.59175,74.296326,10.523987,10.530152,10.527104,78.073715,78.07887,78.07629,82.01154405,40.26,1.14320989,0.3709687,0.2361977,0.07665553,1.16159214,0.24000995
C4384914,359,50,1981-08-21T05:35:08,359.0,359.98,359.49,180.368,181.348,180.858,272.904,272.904,272.904,267.464,268.444,267.954,75.64393,78.24924,76.945,10.517279,10.52386,10.520602,78.068474,78.073616,78.07104,82.01154405,40.26,1.1359432,0.3160719,0.23479448,0.06532209,1.21320663,0.25073007
C4385837,164,43,1981-08-21T05:51:08,164.14,164.98,164.56,352.222,353.062,352.642,272.934,272.934,272.934,79.289,80.129,79.709,62.98898,65.17131,64.07707,7.8000917,7.802616,7.801229,78.24973,78.254166,78.25195,82.01081791,12.72,1.10937334,0.3992074,0.22587007,0.08126655,1.22783712,0.25001983
C4385837,165,50,1981-08-21T05:51:08,165.0,165.98,165.49,353.082,354.062,353.572,272.934,272.934,272.934,80.149,81.129,80.639,65.224724,67.82571,66.52053,7.802686,7.8062963,7.8044596,78.254265,78.25938,78.25682,82.01081791,12.72,0.9227116,0.31087372,0.18779814,0.0632825,0.94908264,0.19313337
C4385837,166,50,1981-08-21T05:51:08,166.0,166.98,166.49,354.082,355.062,354.572,272.934,272.934,272.934,81.149,82.129,81.639,67.87913,70.53218,69.20142,7.8063765,7.8103848,7.8083487,78.25947,78.264565,78.26203,82.01081791,12.72,0.74435954,0.38066755,0.15142986,0.07744149,0.68623519,0.13962089
C4385837,167,50,1981-08-21T05:51:08,167.0,167.98,167.49,355.082,356.062,355.572,272.934,272.934,272.934,82.149,83.129,82.639,70.58559,73.28077,71.93027,7.8104744,7.814885,7.8126464,78.26467,78.26973,78.26721,82.01081791,12.72,0.73814933,0.39681636,0.15009515,0.08067958,0.63986974,0.13011638
C4385837,168,50,1981-08-21T05:51:08,168.0,168.98,168.49,356.082,357.062,356.572,272.934,272.934,272.934,83.149,84.129,83.639,73.336494,76.06672,74.69907,7.814979,7.8197875,7.817353,78.26983,78.27485,78.27234,82.01081791,12.72,0.870837,0.37067366,0.17700177,0.07533792,0.89658344,0.18222914
C4385837,169,50,1981-08-21T05:51:08,169.0,169.98,169.49,357.082,358.062,357.572,272.934,272.934,272.934,84.149,85.129,84.639,76.12185,78.88275,77.500725,7.81989,7.8250957,7.8224626,78.27494,78.27994,78.27744,82.01081791,12.72,0.86599004,0.29974932,0.17595054,0.06091114,0.91577383,0.18605472
C4385837,170,50,1981-08-21T05:51:08,170.0,170.98,170.49,358.082,359.062,358.572,272.934,272.934,272.934,85.149,86.129,85.639,78.94042,81.72326,80.329544,7.825207,7.83081,7.8279777,78.28004,78.284996,78.282524,82.01081791,12.72,0.97900108,0.44117065,0.19881666,0.08959149,0.93199059,0.18926672
C4385837,171,50,1981-08-21T05:51:08,171.0,171.98,171.49,0.002,359.982,330.772,272.934,272.934,272.934,86.149,87.129,86.639,81.7795,84.58171,83.1794,7.8309293,7.8369236,7.8338943,78.2851,78.290016,78.28755,82.01081791,12.72,1.11354932,0.37216242,0.22605168,0.07555021,1.05485591,0.21412297
C4385837,172,50,1981-08-21T05:51:08,172.0,172.98,172.49,0.082,1.062,0.572,272.934,272.934,272.934,87.149,88.129,87.639,84.64005,87.454994,86.0459,7.837049,7.843438,7.8402123,78.290115,78.295,78.292564,82.01081791,12.72,1.04764269,0.35006968,0.21258131,0.07102924,1.06132905,0.21536782
C4385837,173,50,1981-08-21T05:51:08,173.0,173.98,173.49,1.082,2.062,1.572,272.934,272.934,272.934,88.149,89.129,88.639,87.51268,90.33735,88.924225,7.8435717,7.8503494,7.84693,78.2951,78.29994,78.297516,82.01081791,12.72,0.95952377,0.321936,0.19462196,0.06530468,0.91048206,0.18468806
C4385837,174,50,1981-08-21T05:51:08,174.0,174.98,174.49,2.082,3.062,2.572,272.934,272.934,272.934,89.149,90.129,89.639,90.39479,93.22626,91.81011,7.8504953,7.857661,7.8540454,78.30004,78.30483,78.30244,82.01081791,12.72,1.03448158,0.47166275,0.20973313,0.09562319,1.00975975,0.20468551
C4385837,175,50,1981-08-21T05:51:08,175.0,175.98,175.49,3.082,4.062,3.572,272.934,272.934,272.934,90.149,91.129,90.639,93.28494,96.11774,94.70033,7.857812,7.865361,7.861555,78.30493,78.30969,78.30731,82.01081791,12.72,1.26818704,0.28082122,0.25701366,0.0569127,1.27440797,0.25827737
C4385837,176,50,1981-08-21T05:51:08,176.0,176.98,176.49,4.082,5.062,4.572,272.934,272.934,272.934,91.149,92.129,91.639,96.1753,99.0082,97.591286,7.86552,7.8734584,7.8694577,78.30979,78.314514,78.31215,82.01081791,12.72,1.25084561,0.3420777,0.2533996,0.06931187,1.16050151,0.23508216
C4385837,177,50,1981-08-21T05:51:08,177.0,177.98,177.49,5.082,6.062,5.572,272.934,272.934,272.934,92.149,93.129,92.639,99.06458,101.89315,100.47978,7.8736224,7.8819413,7.877752,78.314606,78.31928,78.31694,82.01081791,12.72,1.10795874,0.28666819,0.22435715,0.0580436,1.10962623,0.22468209
C4385837,289,46,1981-08-21T06:50:52,289.08,289.98,289.53,140.886,141.786,141.336,273.046,273.046,273.046,227.841,228.741,228.291,77.71919,80.24763,78.98205,10.493782,10.502544,10.498022,78.26554,78.270195,78.26785,82.01081791,12.72,1.80707532,0.48304435,0.36743872,0.0982003,1.81428552,0.36892009
C4385837,290,50,1981-08-21T06:50:52,290.0,290.98,290.49,141.806,142.786,142.296,273.046,273.046,273.046,228.761,229.741,229.251,74.9332,77.66349,76.29596,10.502741,10.512318,10.507563,78.26038,78.26545,78.26291,82.01081791,12.72,1.73565471,0.47881504,0.35306989,0.09740612,1.61731864,0.3289663
C4385837,291,50,1981-08-21T06:50:52,291.0,291.98,291.49,142.806,143.786,143.296,273.046,273.046,273.046,229.761,230.741,230.251,72.177795,74.87762,73.5252,10.512509,10.521695,10.517134,78.2552,78.260284,78.25775,82.01081791,12.72,2.20779277,0.39446887,0.44930046,0.08024533,2.19639195,0.44694741
C4385837,292,41,1981-08-21T06:50:52,292.0,292.94,292.41,143.806,144.746,144.213,273.046,273.046,273.046,230.761,231.701,231.168,69.5677,72.12366,71.01414,10.521878,10.530319,10.525562,78.250175,78.25509,78.25297,82.01081791,12.72,2.15663993,0.38759292,0.43907783,0.07893814,2.16968899,0.44183265
C4385837,293,49,1981-08-21T06:50:52,293.02,293.98,293.5,144.826,145.786,145.306,273.046,273.046,273.046,231.781,232.741,232.261,66.78757,69.35343,68.06648,10.531017,10.539243,10.535161,78.24472,78.24977,78.247246,82.01081791,12.72,2.30185328,0.53945974,0.46886612,0.10989728,2.08907551,0.42560779
C4385837,294,50,1981-08-21T06:50:52,294.0,294.98,294.49,145.806,146.786,146.296,273.046,273.046,273.046,232.761,233.741,233.251,64.16792,66.73512,65.446785,10.539409,10.547405,10.543438,78.239426,78.24461,78.24203,82.01081791,12.72,3.65421778,0.82170777,0.74466619,0.16751637,3.8408397,0.78281053
C4385837,295,29,1981-08-21T06:50:52,295.0,295.56,295.28,146.806,147.366,147.086,273.046,273.046,273.046,233.761,234.321,234.041,62.677425,64.11661,63.39502,10.547564,10.551917,10.549767,78.23634,78.23933,78.23783,82.01081791,12.72,5.25393484,0.47192694,1.07101793,0.09627377,5.19873526,1.05976854
C4385837,297,29,1981-08-21T06:50:52,297.22,297.78,297.5,149.026,149.586,149.306,273.046,273.046,273.046,235.981,236.541,236.261,57.20405,58.544247,57.871696,10.564262,10.568047,10.566151,78.2245,78.2275,78.226006,82.01081791,12.72,3.40225171,0.67950673,0.69424121,0.1386795,3.5637773,0.72710343
C4385837,299,27,1981-08-21T06:50:52,299.46,299.98,299.72,151.266,151.786,151.526,273.046,273.046,273.046,238.221,238.741,238.481,52.247448,53.36757,52.805782,10.578937,10.582029,10.580481,78.21262,78.21543,78.21402,82.01081791,12.72,3.81589658,0.90367442,0.77941014,0.18453117,3.40129811,0.69473062
C4385837,300,50,1981-08-21T06:50:52,300.0,300.98,300.49,151.806,152.786,152.296,273.046,273.046,273.046,238.761,239.741,239.251,50.195152,52.20559,51.189556,10.582145,10.587697,10.584954,78.20719,78.21252,78.209854,82.01081791,12.72,3.09316369,0.49776232,0.63202259,0.10173094,3.1308473,0.63978526
C4385837,301,20,1981-08-21T06:50:52,301.0,301.38,301.19,152.806,153.186,152.996,273.046,273.046,273.046,239.761,240.141,239.951,49.41556,50.15623,49.78352,10.587805,10.589817,10.588826,78.20501,78.207085,78.206055,82.01081791,12.72,2.22720916,0.50006619,0.45522028,0.1021855,2.14241982,0.43790053
C4385837,303,47,1981-08-21T06:50:52,303.06,303.98,303.52,154.866,155.786,155.326,273.046,273.046,273.046,241.821,242.741,242.281,45.013268,46.425747,45.706337,10.598149,10.602147,10.600166,78.1908,78.19584,78.19334,82.01081791,12.72,2.13339355,0.5043368,0.43651076,0.1031749,2.00649366,0.41062755
C4385837,304,50,1981-08-21T06:50:52,304.0,304.98,304.49,155.806,156.786,156.296,273.046,273.046,273.046,242.761,243.741,243.251,43.680634,44.984653,44.315506,10.60223,10.606109,10.604201,78.18531,78.19069,78.18801,82.01081791,12.72,1.65869638,0.66845936,0.33953698,0.13683104,1.58565055,0.32460329
C4385837,305,50,1981-08-21T06:50:52,305.0,305.98,305.49,156.806,157.786,157.296,273.046,273.046,273.046,243.761,244.741,244.251,42.579147,43.656155,43.098778,10.606183,10.609633,10.607943,78.17982,78.1852,78.18249,82.01081791,12.72,1.82617601,0.39622216,0.37399238,0.08115377,1.85210223,0.37924176
C4385837,306,50,1981-08-21T06:50:52,306.0,306.98,306.49,157.806,158.786,158.296,273.046,273.046,273.046,244.761,245.741,245.251,41.727314,42.559845,42.123215,10.609701,10.612735,10.611253,78.174286,78.1797,78.17699,82.01081791,12.72,1.53417137,0.45684308,0.31432639,0.09356453,1.40982079,0.28886866
C4385837,307,39,1981-08-21T06:50:52,307.0,307.76,307.38,158.806,159.566,159.186,273.046,273.046,273.046,245.761,246.521,246.141,41.246643,41.713142,41.46717,10.612788,10.614849,10.613839,78.16998,78.17418,78.17208,82.01081791,12.72,1.49554569,0.39084395,0.30654723,0.08010937,1.51960965,0.311502
C4385837,308,49,1981-08-21T06:50:52,308.02,308.98,308.5,159.826,160.786,160.306,273.046,273.046,273.046,246.781,247.741,247.261,40.83114,41.123287,40.956173,10.615493,10.617624,10.616591,78.16324,78.16855,78.165886,82.01081791,12.72,1.0251134,0.36236364,0.21022864,0.07431056,0.87079223,0.17860573
C4385837,309,50,1981-08-21T06:50:52,309.0,309.98,309.49,160.806,161.786,161.296,273.046,273.046,273.046,247.761,248.741,248.251,40.78029,40.827866,40.793198,10.61766,10.619415,10.618574,78.1577,78.163124,78.16042,82.01081791,12.72,1.57874164,0.28046477,0.32391428,0.0575452,1.61147219,0.33067659
C4385837,310,43,1981-08-21T06:50:52,310.0,310.98,310.55,161.806,162.786,162.354,273.046,273.046,273.046,248.761,249.741,249.308,40.80525,41.055916,40.922375,10.619447,10.620772,10.620224,78.15215,78.157585,78.15455,82.01081791,12.72,1.55274686,0.52929182,0.31872962,0.10863027,1.52625696,0.31331174
C4385837,311,50,1981-08-21T06:50:52,311.0,311.98,311.49,162.806,163.786,163.296,273.046,273.046,273.046,249.761,250.741,250.251,41.06363,41.58332,41.30247,10.620794,10.621688,10.621277,78.146614,78.15206,78.14932,82.01081791,12.72,1.29993592,0.54554031,0.26694873,0.11201732,1.39851685,0.28722003
C4385837,312,43,1981-08-21T06:50:52,312.0,312.98,312.53,163.806,164.786,164.34,273.046,273.046,273.046,250.761,251.741,251.295,41.596718,42.37283,42.000145,10.621704,10.622172,10.621993,78.14107,78.146515,78.14354,82.01081791,12.72,1.09354373,0.50293399,0.22468091,0.10333552,1.05342351,0.2163936
C4385837,313,50,1981-08-21T06:50:52,313.0,313.98,313.49,164.806,165.786,165.296,273.046,273.046,273.046,251.761,252.741,252.251,42.391357,43.40913,42.882187,10.62217,10.622248,10.622228,78.13553,78.14095,78.13825,82.01081791,12.72,0.88591885,0.37441233,0.18209875,0.07695468,0.88812207,0.18257285
C4385837,314,50,1981-08-21T06:50:52,314.0,314.98,314.49,165.806,166.786,166.296,273.046,273.046,273.046,252.761,253.741,253.251,43.432877,44.672802,44.03578,10.621814,10.62221,10.622045,78.12998,78.13543,78.132706,82.01081791,12.72,0.71637271,0.66094671,0.14732698,0.13592295,0.83746998,0.1722271
C4385837,315,50,1981-08-21T06:50:52,315.0,315.98,315.49,166.806,167.786,167.296,273.046,273.046,273.046,253.761,254.741,254.251,44.700134,46.14128,45.4054,10.620977,10.621804,10.621425,78.12446,78.12988,78.127174,82.01081791,12.72,0.56869411,0.60128518,0.11700081,0.12369781,0.33974484,0.06990623
