Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean
ISS_039RF_FMOVIE001_VIMS,11246,1,2007-02-27T11:43:27,224.92,224.92,10.205105,0.0,103.29791,144.67015,76.43975463,1.54716805,0.0,0.00080251,0.00088684,0.00097117,0.00104112,0.00111106,0.00111787,0.00112775,0.00113324,0.00114517,0.00114211,0.00114082,0.00125713,0.00167989,0.00172838,0.00192035,0.00192506,0.00196214,0.00199683,0.00230363,0.0023043,0.00238023,0.00238089,0.00209734,0.00209801,0.00191394,0.00189408,0.00223024,0.00239817,0.00324337,0.00340652,0.00384015,0.00402637,0.00399027,0.00397518,0.00381255,0.00370435,0.00386222,0.00396769,0.00397023,0.00397277,0.00419778,0.00442279,0.00451136,0.00464388,0.00468682,0.00497858,0.00495333,0.00489354,0.00475536,0.00420063
ISS_039RF_FMOVIE001_VIMS,11247,1,2007-02-27T11:43:27,224.94,224.94,10.204948,0.0,103.29799,144.67148,76.43975463,1.54791246,0.0,0.00081216,0.00081325,0.00089448,0.00097571,0.00105143,0.00116475,0.00109092,0.00097993,0.00103609,0.00116649,0.00120136,0.00133939,0.00141378,0.00170993,0.00173743,0.00198104,0.00201443,0.00231104,0.00231152,0.00231702,0.0023175,0.00194336,0.00194383,0.00173162,0.00170847,0.00207219,0.00211303,0.00282906,0.00300843,0.00369691,0.0039456,0.00397716,0.00399096,0.00398717,0.0039848,0.00399425,0.00400071,0.00392832,0.00385593,0.00414947,0.00444301,0.00457245,0.00476636,0.00476186,0.00475488,0.0048026,0.0049133,0.00488403,0.00446911,0.00430786
ISS_039RF_FMOVIE001_VIMS,11248,1,2007-02-27T11:43:27,224.96,224.96,10.204791,0.0,103.298065,144.67284,76.43975463,1.56020225,0.0,0.00084164,0.00092879,0.00101593,0.00101342,0.00100935,0.0010807,0.00118743,0.0011346,0.00101054,0.00108411,0.00137659,0.00141277,0.00155567,0.0015751,0.00174516,0.00195861,0.0023164,0.00231701,0.00212961,0.00213021,0.00235538,0.00235598,0.00183735,0.00178026,0.00196805,0.00198946,0.00260583,0.00276037,0.00326914,0.00348752,0.0036499,0.00371983,0.00396484,0.00401877,0.00398256,0.00395862,0.0040525,0.00414637,0.0041069,0.00406744,0.00427236,0.00457944,0.00469763,0.00487461,0.00524286,0.0061013,0.00654043,0.0082951,0.00780355,0.00944939
ISS_039RF_FMOVIE001_VIMS,11249,1,2007-02-27T11:43:27,224.98,224.98,10.204637,0.0,103.29813,144.67418,76.43975463,1.51514263,0.0,0.00092633,0.0010311,0.0010102,0.00097858,0.00099132,0.00101017,0.00105229,0.00114986,0.00115596,0.0011695,0.00120867,0.0013638,0.00140229,0.00174456,0.001787,0.00216478,0.0021653,0.0023818,0.00237234,0.00239962,0.00240013,0.0021485,0.002121,0.00180176,0.00176675,0.0022393,0.00235782,0.00308688,0.00326953,0.00357985,0.00371314,0.00390568,0.00403421,0.00386034,0.00401328,0.00410312,0.00401384,0.00410782,0.0042018,0.00438646,0.0046632,0.00459792,0.00449975,0.00461717,0.00489047,0.00491071,0.00495726,0.00484875,0.00441316,0.00437287
ISS_039RF_FMOVIE001_VIMS,11250,1,2007-02-27T11:43:27,225.0,225.0,10.204481,0.0,103.2982,144.67552,76.43975463,1.508681,0.0,0.00100446,0.00100543,0.00100383,0.00114402,0.00136009,0.00130253,0.00116734,0.00116906,0.00117216,0.0011995,0.00130681,0.00133211,0.00155443,0.00159795,0.00198425,0.00198492,0.00237406,0.00237473,0.00262878,0.00251356,0.00218679,0.0021704,0.00196477,0.00194252,0.00206553,0.00209679,0.00283121,0.00301532,0.00353474,0.00375773,0.00391567,0.00402119,0.00388141,0.00378845,0.00391068,0.00403292,0.00399979,0.00396645,0.00408709,0.0042677,0.00430666,0.00436475,0.00455348,0.00499295,0.00501593,0.00506865,0.00499659,0.00470633,0.00461125,0.00375016
ISS_039RF_FMOVIE001_VIMS,11251,1,2007-02-27T11:43:27,225.02,225.02,10.204325,0.0,103.29829,144.67686,76.43975463,1.51494576,0.0,0.00089946,0.0010304,0.00108784,0.00117358,0.00115372,0.00116094,0.00116412,0.00117044,0.00116842,0.00115788,0.00119898,0.00156234,0.00160257,0.00195811,0.00195892,0.00214025,0.00214107,0.00234692,0.00234773,0.00236055,0.0023627,0.00200431,0.00194935,0.00178461,0.00174404,0.00238536,0.00254629,0.003168,0.00343491,0.0035992,0.003709,0.00395881,0.00412562,0.00407335,0.00402108,0.00401387,0.00400667,0.00400896,0.00403045,0.004251,0.00451678,0.00458587,0.00474599,0.00480892,0.00495468,0.00491849,0.00477125,0.00469124,0.00396463,0.00389831
ISS_039RF_FMOVIE001_VIMS,11252,1,2007-02-27T11:43:27,225.04,225.04,10.20417,0.0,103.298355,144.67819,76.43975463,1.48649939,0.0,0.00095766,0.00096545,0.00097666,0.00103051,0.00115488,0.00112276,0.0009914,0.00095515,0.0009681,0.00100412,0.00132073,0.00134076,0.0015135,0.00151444,0.00193644,0.00193738,0.00208658,0.00208753,0.00228457,0.0023073,0.00212117,0.00210133,0.00180053,0.00172605,0.00198932,0.00210286,0.00290806,0.00325369,0.00350655,0.00367545,0.00368013,0.00368356,0.00381243,0.0039413,0.00385722,0.00377313,0.00394562,0.00420389,0.00418961,0.00416773,0.00428204,0.00470624,0.00476016,0.00497298,0.00496312,0.00492085,0.00485207,0.00422547,0.00414609,0.00342407
ISS_039RF_FMOVIE001_VIMS,11253,1,2007-02-27T11:43:27,225.06,225.06,10.204015,0.0,103.298416,144.67953,76.43975463,1.47720023,0.0,0.00088145,0.00098079,0.00098945,0.00100848,0.00100534,0.00099012,0.00099399,0.00100684,0.00102281,0.00115972,0.00117863,0.00134087,0.00134175,0.00172643,0.00172732,0.0021422,0.00214309,0.00235004,0.00237382,0.00218022,0.0021595,0.00183881,0.0017593,0.00176715,0.00177102,0.00234146,0.0027294,0.00316765,0.00343628,0.0036386,0.00377377,0.00385975,0.00394574,0.00386438,0.00378303,0.0038751,0.00401278,0.00392895,0.00373218,0.00386158,0.00416234,0.00428053,0.00475065,0.0047301,0.00496105,0.00491632,0.00450672,0.00451166,0.00454911,0.00454999
ISS_039RF_FMOVIE001_VIMS,11254,1,2007-02-27T11:43:27,225.08,225.08,10.20386,0.0,103.298485,144.68088,76.43975463,1.46603784,0.0,0.0009889,0.00098758,0.0009835,0.00098671,0.00099731,0.00099837,0.00100038,0.001017,0.00116063,0.00117935,0.0013419,0.00133906,0.00175252,0.00175327,0.00192124,0.00194056,0.00229373,0.00233364,0.00234436,0.0023476,0.00219141,0.00215292,0.00186118,0.00173657,0.00202209,0.00214488,0.00267336,0.00302593,0.00344151,0.00371881,0.00383363,0.00394845,0.00384854,0.0036983,0.00370759,0.00372116,0.00381021,0.00401702,0.00415102,0.00446269,0.00448162,0.00455515,0.00459384,0.00474636,0.00475028,0.00474659,0.00461277,0.00347668,0.00347742,0.00322081
ISS_039RF_FMOVIE001_VIMS,11255,1,2007-02-27T11:43:27,225.1,225.1,10.203706,0.0,103.29855,144.68222,76.43975463,1.44983747,0.0,0.00083845,0.00085048,0.00087959,0.00099448,0.00099977,0.00101935,0.00101568,0.00097849,0.00097902,0.00118154,0.00118206,0.00155291,0.00155344,0.00191901,0.00194572,0.00213038,0.00215137,0.00214985,0.00214986,0.00209359,0.00207991,0.001829,0.00172177,0.00174321,0.0017527,0.00236935,0.00278062,0.00310108,0.00342155,0.00358191,0.00373942,0.00375061,0.00377357,0.0037755,0.00377813,0.00384143,0.00398844,0.0039109,0.00372927,0.0038253,0.00420786,0.00430309,0.00468244,0.00468607,0.00471454,0.00471506,0.00401598,0.00384533,0.00301932,0.00301984
ISS_039RF_FMOVIE001_VIMS,11256,1,2007-02-27T11:43:27,225.12,225.12,10.20355,0.0,103.298645,144.68356,76.43975463,1.44037922,0.0,0.00085154,0.00087734,0.000979,0.00098218,0.00100668,0.00098756,0.00081138,0.00081189,0.00100396,0.00100446,0.00135854,0.00135905,0.00171863,0.00175903,0.00195925,0.00198194,0.002071,0.00210758,0.00213432,0.00214607,0.00187156,0.0017542,0.00175781,0.00176038,0.00211523,0.00235196,0.00281803,0.00328409,0.0034977,0.0037113,0.0037098,0.00370729,0.00370834,0.00370087,0.0037789,0.00396028,0.00395585,0.00393658,0.00400273,0.00426584,0.00428437,0.00444709,0.00447603,0.00473239,0.00473289,0.00454582,0.00454633,0.00349961,0.00350012,0.00315926
ISS_039RF_FMOVIE001_VIMS,11257,1,2007-02-27T11:43:27,225.14,225.14,10.203397,0.0,103.298706,144.6849,76.43975463,1.42770998,0.0,0.00087654,0.00099717,0.00100641,0.00100477,0.00100587,0.00101066,0.00101131,0.00098595,0.00098659,0.00118087,0.00120302,0.00154308,0.00158144,0.00190269,0.00198348,0.00197105,0.00196843,0.00210181,0.0021574,0.00202055,0.00196248,0.00181644,0.00171929,0.00196104,0.00212242,0.00257431,0.0030262,0.00332786,0.00378003,0.00374757,0.00369855,0.00376045,0.00390401,0.0039263,0.00397747,0.00379986,0.00399658,0.00399142,0.00396885,0.0040195,0.00447019,0.00450086,0.00477178,0.00477243,0.00497114,0.00497178,0.00389851,0.00377982,0.00307071,0.00299249
ISS_039RF_FMOVIE001_VIMS,11258,1,2007-02-27T11:43:27,225.16,225.16,10.203243,0.0,103.29877,144.68623,76.43975463,1.42533162,0.0,0.0008455,0.00084839,0.0008695,0.00089664,0.00102166,0.00102228,0.00102067,0.00102129,0.00116771,0.00118453,0.00133383,0.00135097,0.0016698,0.00174998,0.00192717,0.00197194,0.00210484,0.00216215,0.00204339,0.00196443,0.00184113,0.00175914,0.00187417,0.00198919,0.00229593,0.00260267,0.00295391,0.00348046,0.00358305,0.00373662,0.00379501,0.00393042,0.00387339,0.00373951,0.00377998,0.00393998,0.0039503,0.00400807,0.00403179,0.00427048,0.0042711,0.00449952,0.00450014,0.00491398,0.0049146,0.00412313,0.00403575,0.00333926,0.00326242,0.00305079
ISS_039RF_FMOVIE001_VIMS,11259,1,2007-02-27T11:43:27,225.18,225.18,10.20309,0.0,103.298836,144.68759,76.43975463,1.43211629,0.0,0.00087651,0.00104725,0.00104804,0.00101031,0.0010111,0.0010467,0.00104405,0.00105011,0.00105149,0.00132515,0.00139416,0.00155599,0.00159704,0.0016995,0.00174386,0.00207524,0.00221771,0.00219283,0.00217651,0.00193444,0.00177332,0.00179642,0.00179394,0.00200199,0.00237119,0.00273135,0.00327119,0.00343211,0.00380653,0.0037683,0.00367803,0.00369622,0.0037666,0.00380916,0.00397699,0.00398148,0.00401554,0.00401587,0.00401244,0.00407314,0.00480969,0.00481049,0.00481081,0.00481155,0.00447254,0.00443558,0.00353005,0.00330426,0.0031211,0.0030759
ISS_039RF_FMOVIE001_VIMS,11260,1,2007-02-27T11:43:27,225.2,225.2,10.202936,0.0,103.298904,144.68892,76.43975463,1.42822962,0.0,0.00102443,0.00102527,0.00100638,0.00100722,0.00099644,0.00099599,0.00100012,0.00100133,0.00113722,0.00117183,0.00146,0.00158399,0.00185199,0.00196733,0.00209961,0.00218807,0.00215086,0.00212633,0.00194217,0.001758,0.00173086,0.00170371,0.00180249,0.00195022,0.00228617,0.00281212,0.00309116,0.00374113,0.00374387,0.00375229,0.00374468,0.00371169,0.00374046,0.00399264,0.00399315,0.003991,0.00399184,0.00399168,0.00399253,0.00428807,0.00428892,0.00476096,0.00484364,0.00455263,0.00452105,0.00369414,0.00348804,0.00319488,0.00306973,0.00309738
ISS_039RF_FMOVIE001_VIMS,11261,1,2007-02-27T11:43:27,225.22,225.22,10.202783,0.0,103.29897,144.69026,76.43975463,1.4298554,0.0,0.00101387,0.00100743,0.00100755,0.00100806,0.00100895,0.00101278,0.00101445,0.00089884,0.00087064,0.00120399,0.0013604,0.00152825,0.00159702,0.00168497,0.00174393,0.00195841,0.00217289,0.00216531,0.00215774,0.00200352,0.00177172,0.00168846,0.0015631,0.00180616,0.00237204,0.00262844,0.00322546,0.00352231,0.00353811,0.0036017,0.00385324,0.00384144,0.0037277,0.00372864,0.00378444,0.00378538,0.0040388,0.00403974,0.00420984,0.00422957,0.00447017,0.00449773,0.00489917,0.00478951,0.00410133,0.00398267,0.00348958,0.0032788,0.00313572,0.00304065
ISS_039RF_FMOVIE001_VIMS,11262,1,2007-02-27T11:43:27,225.24,225.24,10.202631,0.0,103.299034,144.6916,76.43975463,1.41808205,0.0,0.00100954,0.00102841,0.00101824,0.0010163,0.00099378,0.00098875,0.00100432,0.00101144,0.00114291,0.00119971,0.00129648,0.00136127,0.00159757,0.00173513,0.0018668,0.00199848,0.00205583,0.00214147,0.00207703,0.00197997,0.00191324,0.00175648,0.00181959,0.00196579,0.00217607,0.00301481,0.00310293,0.00345304,0.00348215,0.00373867,0.00373777,0.0037224,0.00372319,0.00369473,0.00369552,0.00372038,0.00372385,0.00397601,0.00400473,0.00441593,0.00451933,0.00449229,0.00448612,0.0042768,0.00418755,0.00346223,0.00302524,0.00290885,0.00283152,0.00308554
ISS_039RF_FMOVIE001_VIMS,11263,1,2007-02-27T11:43:27,225.26,225.26,10.202478,0.0,103.299095,144.69295,76.43975463,1.42865992,0.0,0.00084336,0.00084303,0.00084346,0.00095637,0.00100516,0.00100898,0.00101101,0.00101651,0.0010204,0.00121719,0.00134861,0.00147817,0.00160773,0.00167278,0.0017801,0.00202033,0.00212671,0.00207108,0.00198729,0.00187464,0.00161089,0.00163935,0.0017511,0.00191568,0.00257194,0.002643,0.00327704,0.00332638,0.00376494,0.00376562,0.00349543,0.00369756,0.00349213,0.00349282,0.00393724,0.00398724,0.00383123,0.00379275,0.00414629,0.00423519,0.0044528,0.00454645,0.00450761,0.00449136,0.00407573,0.00379887,0.0033519,0.00301047,0.00294461,0.00305348
ISS_039RF_FMOVIE001_VIMS,11264,1,2007-02-27T11:43:27,225.28,225.28,10.202326,0.0,103.299164,144.69429,76.43975463,1.43555717,0.0,0.00081115,0.00084392,0.00095361,0.00100098,0.00100222,0.00100325,0.0010015,0.00100054,0.00108405,0.00116757,0.0012623,0.00135704,0.00152397,0.00177406,0.00186398,0.00199855,0.00199664,0.00195611,0.00191923,0.00176984,0.00173336,0.00158558,0.00164364,0.00216114,0.00224748,0.0030196,0.00302022,0.00346114,0.00346176,0.00375755,0.00375817,0.00373269,0.00373041,0.00369899,0.00377984,0.00379666,0.00380133,0.00397742,0.00405325,0.00452523,0.00472786,0.0045987,0.0045128,0.00404962,0.00374104,0.00339452,0.003048,0.0029318,0.00281559,0.00300353
ISS_039RF_FMOVIE001_VIMS,11265,1,2007-02-27T11:43:27,225.3,225.3,10.202174,0.0,103.29922,144.69562,76.43975463,1.41394496,0.0,0.00067118,0.00077611,0.00084876,0.00094801,0.00100785,0.00102133,0.00103481,0.00111179,0.00118877,0.00126337,0.00137493,0.0015295,0.00176103,0.00176484,0.00177282,0.001776,0.00178252,0.00177571,0.0017464,0.00172838,0.00139087,0.00145292,0.002006,0.00200668,0.00283591,0.00283659,0.00325506,0.00325574,0.00368108,0.00372895,0.00379364,0.00380144,0.00375327,0.00374174,0.00377312,0.00376351,0.00388372,0.00395071,0.00426273,0.00447096,0.00448525,0.004495,0.00438865,0.00428231,0.00379426,0.00330621,0.00312874,0.00286219,0.00293749,0.00305011
ISS_039RF_FMOVIE001_VIMS,11266,1,2007-02-27T11:43:27,225.32,225.32,10.202023,0.0,103.299286,144.69698,76.43975463,1.40635027,0.0,0.00085309,0.00084803,0.0009316,0.00101518,0.00100669,0.00084693,0.00091474,0.00101611,0.00116417,0.00138592,0.00143658,0.00155387,0.00168167,0.00197896,0.00201091,0.00213662,0.00212288,0.00199377,0.00197542,0.00180477,0.00180546,0.00170454,0.0017471,0.0023704,0.00237109,0.00317673,0.00326686,0.00366397,0.00370871,0.00374579,0.00375557,0.00372054,0.0037123,0.00375002,0.00376658,0.00378725,0.00380126,0.00401338,0.00428953,0.00441318,0.00453683,0.00452241,0.00450799,0.00413284,0.00356978,0.00338264,0.00310159,0.00301527,0.00281294,0.0029989
ISS_039RF_FMOVIE001_VIMS,11267,1,2007-02-27T11:43:27,225.34,225.34,10.201871,0.0,103.29935,144.69832,76.43975463,1.43430845,0.0,0.001067,0.00105157,0.00103614,0.00097318,0.0008784,0.00093145,0.00101068,0.00107718,0.00119784,0.00131893,0.00160051,0.00163882,0.00178994,0.00179149,0.00179971,0.0018231,0.0020279,0.00202861,0.00177701,0.00177773,0.00139888,0.0013996,0.00208187,0.00217942,0.00294342,0.0030266,0.00345861,0.00356715,0.00367719,0.00372476,0.00374983,0.00376098,0.00374698,0.00373788,0.00393591,0.00406817,0.00415993,0.00425169,0.0043674,0.00449337,0.00453769,0.0045423,0.00424587,0.00380086,0.00358064,0.00306585,0.00307151,0.00309204,0.00316641,0.00346177
ISS_039RF_FMOVIE001_VIMS,11268,1,2007-02-27T11:43:27,225.36,225.36,10.20172,0.0,103.29941,144.69965,76.43975463,1.45681751,0.0,0.0009298,0.00101068,0.00101549,0.00102233,0.0010229,0.00102326,0.00102304,0.00102156,0.00109761,0.00137259,0.0014005,0.00174995,0.00175422,0.00178671,0.00178745,0.00202568,0.00202642,0.00178802,0.00178875,0.00160496,0.0015852,0.00177082,0.0017921,0.00247807,0.00265011,0.00323997,0.00351006,0.00370466,0.00378848,0.00378224,0.00377832,0.00375468,0.00373917,0.00374214,0.00374511,0.00378132,0.00381752,0.00401025,0.00429898,0.00446932,0.00472446,0.00460981,0.00406534,0.00390955,0.00328417,0.00319463,0.00283427,0.00285712,0.00305685,0.00318317
ISS_039RF_FMOVIE001_VIMS,11269,1,2007-02-27T11:43:27,225.38,225.38,10.201569,0.0,103.29947,144.701,76.43975463,1.45150698,0.0,0.00085743,0.00090194,0.0010048,0.00100148,0.00098598,0.00099662,0.00103696,0.00105572,0.00121862,0.00125431,0.00156952,0.0015693,0.00173558,0.00173633,0.0020363,0.00203705,0.00196029,0.00195242,0.00177344,0.00175421,0.00164887,0.0016231,0.00204476,0.0022259,0.00294438,0.00325272,0.00351696,0.00365588,0.00365204,0.00374972,0.00376271,0.0037757,0.00376888,0.00376205,0.00375277,0.00373846,0.00384113,0.00407971,0.00420571,0.00449873,0.00451505,0.00457812,0.00436196,0.00349506,0.00338296,0.00261664,0.00265481,0.0029924,0.00299315,0.00404049
ISS_039RF_FMOVIE001_VIMS,11270,1,2007-02-27T11:43:27,225.4,225.4,10.201417,0.0,103.29953,144.70235,76.43975463,1.46132291,0.0,0.00088016,0.00101942,0.00101702,0.00100504,0.00100684,0.00101669,0.00103548,0.00119826,0.00119905,0.00134967,0.00135047,0.00174685,0.00174765,0.00177244,0.00173394,0.00192615,0.0019748,0.00180456,0.0017626,0.00164106,0.00158943,0.00187404,0.00199647,0.00247806,0.00279939,0.00320872,0.00348187,0.00361519,0.00374851,0.00376648,0.00377716,0.00378285,0.00379099,0.00385116,0.00399051,0.00398756,0.00397961,0.00404946,0.00432644,0.00436431,0.00451338,0.00443736,0.00374686,0.00367727,0.00304458,0.00304537,0.00285654,0.00285911,0.00341771,0.00348048
ISS_039RF_FMOVIE001_VIMS,11271,1,2007-02-27T11:43:27,225.42,225.42,10.201268,0.0,103.29959,144.70369,76.43975463,1.48635851,0.0,0.00101377,0.00101742,0.00104387,0.00104296,0.00102835,0.00102915,0.00085396,0.00085476,0.00116236,0.00119725,0.00153545,0.00157373,0.00173086,0.00177074,0.00195267,0.00195595,0.00179233,0.00179603,0.00167803,0.00162792,0.00169913,0.00174687,0.00217637,0.00260588,0.00296873,0.00333158,0.00339172,0.00348154,0.00359863,0.00377388,0.00378333,0.00380433,0.00380239,0.00397349,0.00393647,0.00378599,0.00383484,0.00426811,0.00429464,0.00452701,0.00452781,0.00408043,0.00408122,0.00324424,0.00324504,0.00271914,0.00266142,0.00304143,0.00324793,0.00409014
ISS_039RF_FMOVIE001_VIMS,11272,1,2007-02-27T11:43:27,225.44,225.44,10.2011175,0.0,103.29965,144.70503,76.43975463,1.46697872,0.0,0.00083672,0.00085895,0.0008461,0.00102442,0.00102511,0.00085073,0.00083196,0.00115636,0.00119301,0.00133401,0.00136978,0.00152687,0.00156666,0.0017133,0.00177653,0.0017786,0.0017802,0.00177634,0.00156293,0.00166836,0.00177378,0.00196248,0.00215117,0.00249183,0.00300247,0.00319686,0.00348811,0.00347898,0.00345677,0.00346425,0.0034921,0.00354134,0.00373625,0.00376136,0.00403196,0.00403137,0.00397044,0.00397112,0.00446435,0.00446503,0.00427649,0.00427718,0.00340274,0.00330619,0.00295126,0.00286303,0.00284721,0.00284376,0.0034966,0.00377678
ISS_039RF_FMOVIE001_VIMS,11273,1,2007-02-27T11:43:27,225.46,225.46,10.200967,0.0,103.299706,144.70638,76.43975463,1.45796942,0.0,0.00082792,0.00082862,0.00085989,0.00086399,0.00087783,0.00084073,0.00099059,0.00102858,0.00128224,0.00139136,0.00138224,0.00137874,0.00161395,0.00177099,0.00177386,0.00177601,0.00188101,0.00198601,0.0018326,0.00160214,0.00166127,0.00175736,0.0020689,0.00279489,0.00294645,0.00329913,0.00334283,0.00351551,0.00355937,0.00373269,0.00373138,0.00371398,0.00372206,0.00378921,0.00378992,0.0037789,0.00397979,0.00429589,0.00432608,0.00427015,0.00426456,0.0036976,0.00355638,0.00297535,0.00283062,0.00285529,0.00286627,0.0032767,0.00345301,0.00410704
ISS_039RF_FMOVIE001_VIMS,11274,1,2007-02-27T11:43:27,225.48,225.48,10.200816,0.0,103.29978,144.7077,76.43975463,1.46350907,0.0,0.00085326,0.00085337,0.00085387,0.00085055,0.0008502,0.00084217,0.0009784,0.00114131,0.00119657,0.00130718,0.00138114,0.00156857,0.00175599,0.0017691,0.00178221,0.00176911,0.00174914,0.00169007,0.00160114,0.00164203,0.00173659,0.001929,0.00239491,0.00256852,0.00324322,0.00326875,0.00349335,0.00350479,0.00360261,0.00360325,0.00375262,0.00375326,0.00381647,0.00381711,0.00380027,0.00379897,0.00402329,0.00404879,0.00439202,0.00447555,0.00399356,0.00378736,0.00329271,0.00308108,0.00281947,0.00264528,0.00288377,0.00304298,0.00379812,0.00455326
ISS_039RF_FMOVIE001_VIMS,11275,1,2007-02-27T11:43:27,225.5,225.5,10.200667,0.0,103.29983,144.70905,76.43975463,1.47546645,0.0,0.00085606,0.00085518,0.00095108,0.00099258,0.00090939,0.00085416,0.00095852,0.00102832,0.00114867,0.00120514,0.00139271,0.00158028,0.00166884,0.00180131,0.00178633,0.00175042,0.00169783,0.00157419,0.00158248,0.00161355,0.00165041,0.00179574,0.00190037,0.00283642,0.00301003,0.00328829,0.00328899,0.00346812,0.00346883,0.00374873,0.00378046,0.00374999,0.00374723,0.00376275,0.00376715,0.00399426,0.00405157,0.00422137,0.00429455,0.0042625,0.00426713,0.00368358,0.00328679,0.0029503,0.00261382,0.00274266,0.0028715,0.00334363,0.00405149,0.00434199
ISS_039RF_FMOVIE001_VIMS,11276,1,2007-02-27T11:43:27,225.52,225.52,10.200518,0.0,103.29988,144.71039,76.43975463,1.50204756,0.0,0.00087321,0.00085945,0.00085053,0.00085176,0.000853,0.00085794,0.00086288,0.00099588,0.00119499,0.00126781,0.00138108,0.00150336,0.00177737,0.00178183,0.00179122,0.00182973,0.00198151,0.00194473,0.00160761,0.00162543,0.00177976,0.00178052,0.00260821,0.00260896,0.00328937,0.00329012,0.00348717,0.00349895,0.00351131,0.00351335,0.0035225,0.00352535,0.00370525,0.00378278,0.0039919,0.00408196,0.00419959,0.00427827,0.00438184,0.00445115,0.00410466,0.00375818,0.00317451,0.00259085,0.00269819,0.00285883,0.00320073,0.0039975,0.00427105,0.00490832
ISS_039RF_FMOVIE001_VIMS,11277,1,2007-02-27T11:43:27,225.54,225.54,10.20037,0.0,103.29994,144.71173,76.43975463,1.51370684,0.0,0.00095614,0.00104518,0.0009812,0.00088485,0.00087926,0.00087047,0.00096739,0.00119248,0.00124579,0.00136915,0.00141983,0.00162017,0.00164313,0.00174768,0.00175644,0.00182895,0.00182974,0.00159698,0.00159777,0.00142797,0.00142876,0.00209069,0.00216494,0.0029741,0.00306471,0.00347496,0.00357811,0.00355665,0.00363076,0.00379634,0.00381705,0.00361246,0.00352523,0.0036638,0.00375645,0.00391258,0.00406872,0.00427945,0.00449018,0.00433847,0.00411052,0.00370531,0.0030971,0.00302445,0.00288176,0.00315926,0.00374063,0.00388894,0.00447982,0.00453298
ISS_039RF_FMOVIE001_VIMS,11278,1,2007-02-27T11:43:27,225.56,225.56,10.20022,0.0,103.299995,144.71307,76.43975463,1.52191851,0.0,0.00089873,0.00087916,0.00084935,0.00085784,0.00087648,0.00090859,0.00103437,0.00107124,0.00121608,0.00123493,0.0013976,0.00143662,0.00178081,0.00178168,0.00178729,0.00179986,0.00160788,0.00160875,0.00176034,0.00177797,0.00195212,0.00199632,0.00271441,0.00289459,0.00320398,0.00333708,0.00343651,0.00347962,0.00347649,0.00347469,0.00367584,0.00383448,0.00394954,0.0040646,0.00408037,0.00410358,0.00418302,0.00430174,0.00430238,0.00430271,0.00407121,0.00352988,0.00336254,0.00269056,0.0027784,0.00312711,0.00323629,0.00433305,0.00433392,0.00486047
ISS_039RF_FMOVIE001_VIMS,11279,1,2007-02-27T11:43:27,225.58,225.58,10.200071,0.0,103.30006,144.71442,76.43975463,1.53847849,0.0,0.00087204,0.00087689,0.00087666,0.00087317,0.00089064,0.00104109,0.00105832,0.00120668,0.00120753,0.00136975,0.00137059,0.00162897,0.00162982,0.00177918,0.00179652,0.00179481,0.00178875,0.00164206,0.00161263,0.00173845,0.00179285,0.00235327,0.00259393,0.00301886,0.00330244,0.00344439,0.00353931,0.00351598,0.00349266,0.00363569,0.00377873,0.00378453,0.00379924,0.00381311,0.00380942,0.00394822,0.00427095,0.00427908,0.00430907,0.00416658,0.00359408,0.00351952,0.00284175,0.00284453,0.00286274,0.00286359,0.00368783,0.00368867,0.00469921,0.00485198
