Observation,Slice#,Num Data,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std,EWI,EWI Std,Normal EWI,Normal EWI Std,EWC,EWC Std,Normal EWC,Normal EWC Std,EWO,EWO Std,Normal EWO,Normal EWO Std,Normal EW3Z,Normal EW3Z Std,Normal EW3ZPN,Normal EW3ZPN Std
ISS_177RF_FRSTRCHAN001_PRIME_2,0,5716,2012-12-25T09:20:29,0.0,359.98,6.336,16.68,7.149,9.765,13.516,11.749,81.488,84.342,82.991,73.015,31.755555555555553,5.14218,1.33924,0.61988,0.15545,2.14796,0.8144,0.25672,0.08631,2.51044,1.0555,0.30496,0.13435,0.48378,0.08309,0.05819,0.00806,0.70064,0.18402,0.69932,0.18372
ISS_178RI_EGAPMOVMP001_PRIME,0,3271,2012-12-30T13:19:57,72.62,335.66,10.048,10.187,10.122,70.925,74.854,72.833,127.556,130.2,128.843,72.954,18.172222222222224,1.01274,0.26552,0.63534,0.16813,0.35417,0.06278,0.22238,0.04132,0.57384,0.23551,0.35988,0.14813,0.08473,0.01203,0.05308,0.00713,0.67513,0.18408,0.59395,0.1614
ISS_179RF_FMOVIE001_PRIME,0,18000,2013-01-13T18:33:33,0.0,359.98,9.499,10.251,9.851,87.333,93.616,90.429,133.786,136.861,135.339,72.79,100.0,1.07975,0.26355,0.76744,0.18529,0.23959,0.01438,0.17036,0.00992,0.66065,0.24469,0.46937,0.17243,0.17951,0.04614,0.12771,0.03306,0.81694,0.20324,0.63234,0.15947
ISS_179RF_FRINGPHOT001_VIMS,0,4351,2013-01-17T23:20:29,75.88,166.84,3.71,4.117,3.917,151.913,160.866,156.232,116.81,123.911,120.546,72.75,24.172222222222224,10.8811,2.52486,5.48445,1.10746,3.86756,0.81662,1.94005,0.29084,5.45903,1.71905,2.76553,0.86355,1.55451,0.68119,0.77887,0.31083,5.81259,1.20311,0.68327,0.14611
ISS_180RF_FMOVIE001_PRIME,0,15103,2013-01-27T17:43:25,0.0,359.98,10.651,11.657,11.165,90.557,96.799,93.615,139.958,142.8,141.394,72.636,83.90555555555555,0.97122,0.22804,0.75898,0.1784,0.32355,0.02541,0.25282,0.0202,0.53527,0.21283,0.41834,0.1663,0.11239,0.01717,0.08781,0.01336,0.80155,0.19517,0.59997,0.14592
ISS_180RF_HIRESFRNG001_PRIME,0,4237,2013-02-01T15:06:37,233.08,321.66,2.833,3.179,3.001,50.885,66.657,58.373,22.257,28.132,24.699,72.585,23.53888888888889,0.65237,0.10721,0.59215,0.09577,0.19892,0.00837,0.18065,0.00823,0.33916,0.10499,0.30768,0.09403,0.11429,0.01307,0.10383,0.01241,0.62175,0.10473,0.58044,0.09868
ISS_181RF_FMOVIE001_PRIME,0,18000,2013-02-09T18:25:33,0.0,359.98,9.219,10.14,9.656,90.826,97.561,94.149,136.21,139.135,137.705,72.488,100.0,1.05023,0.3017,0.77716,0.2258,0.27317,0.01559,0.20208,0.01248,0.57027,0.26345,0.42224,0.19656,0.20679,0.08804,0.15285,0.06512,0.82058,0.24519,0.61019,0.17921
ISS_181RF_FRINGPHOT001_VIMS,0,5938,2013-02-13T14:14:21,36.58,155.32,3.563,4.09,3.817,151.958,163.777,157.679,113.798,123.574,118.975,72.453,32.98888888888889,11.50597,3.3184,5.45854,1.25996,4.95805,1.33188,2.34941,0.46869,5.27168,2.15722,2.50836,0.94697,1.27625,0.4245,0.60078,0.15452,5.76055,1.36961,0.6244,0.13449
ISS_181RF_FRINGPHOT002_VIMS,0,3231,2013-02-14T00:09:01,78.78,143.38,2.957,6.545,3.23,146.942,156.393,151.417,93.431,101.837,97.385,72.449,17.95,29.19265,6.23583,3.51772,0.96633,13.1762,3.13126,1.55496,0.2962,11.89822,2.96225,1.47518,0.62355,4.11822,1.00671,0.48758,0.09678,3.91594,1.01404,0.57253,0.07895
ISS_183RF_FMOVIE001_PRIME_1,0,7356,2013-03-04T22:20:13,172.62,319.72,9.028,9.496,9.158,68.725,71.654,70.2,128.763,131.206,130.056,72.24,40.86666666666667,0.88221,0.1819,0.56776,0.11767,0.30469,0.02392,0.19616,0.0167,0.47932,0.17021,0.3084,0.10957,0.0982,0.01162,0.0632,0.00758,0.60063,0.12918,0.53561,0.11502
ISS_183RF_FMOVIE001_PRIME_2,0,7267,2013-03-05T04:20:13,172.6,317.92,11.674,12.089,11.859,77.64,80.546,79.101,129.202,130.996,130.112,72.236,40.37222222222222,0.92378,0.1958,0.59513,0.12609,0.34663,0.06553,0.22331,0.04208,0.46438,0.15277,0.29917,0.09848,0.11276,0.01031,0.07265,0.00669,0.62699,0.13609,0.53157,0.11538
ISS_184RF_FMOVIE001_PRIME,0,7122,2013-03-18T20:15:25,0.0,359.98,7.441,7.692,7.571,104.282,108.376,106.307,144.819,145.868,145.369,72.085,39.56666666666667,1.03217,0.29401,0.84924,0.24136,0.32926,0.02348,0.27095,0.01974,0.5521,0.25767,0.45423,0.21161,0.15081,0.04044,0.12406,0.03307,0.89375,0.26194,0.56558,0.16882
ISS_184RF_FMOVIE002_PRIME,0,13837,2013-03-27T13:23:41,0.0,359.98,9.69,10.296,9.892,55.682,61.36,58.465,119.286,123.872,121.54,71.99,76.87222222222222,1.16971,0.36089,0.60978,0.1806,0.32968,0.04861,0.17235,0.02619,0.66055,0.30051,0.344,0.15189,0.17948,0.10801,0.09343,0.05352,0.64906,0.19731,0.60645,0.18522
ISS_189RF_FMOVIE001_PRIME,0,17766,2013-05-06T12:10:05,0.0,359.98,9.494,12.683,10.762,52.637,60.738,56.657,113.707,120.488,117.08,71.558,98.7,1.61577,0.72816,0.72955,0.31762,0.34659,0.0519,0.15685,0.01949,1.00206,0.51435,0.45241,0.22569,0.26712,0.2963,0.1203,0.13213,0.78359,0.3429,0.73622,0.3232
ISS_191RF_FMOVIE002_PRIME,0,17248,2013-05-27T09:05:33,0.0,359.98,7.902,8.715,8.257,84.38,94.035,89.12,138.101,143.557,140.893,71.338,95.82222222222222,1.10977,0.47492,0.86103,0.36993,0.23334,0.03648,0.18116,0.02972,0.66163,0.3832,0.51349,0.2989,0.2148,0.1611,0.16638,0.12377,0.91076,0.39737,0.71258,0.31015
ISS_193RF_FMOVIE001_PRIME_1,0,9787,2013-06-19T22:58:37,118.08,313.8,8.217,8.687,8.374,69.543,74.556,72.053,131.531,135.624,133.636,71.098,54.37222222222222,0.95517,0.28933,0.65864,0.20004,0.35662,0.10845,0.24558,0.07399,0.49797,0.2345,0.34371,0.16275,0.10057,0.04277,0.06935,0.0296,0.69291,0.21509,0.61224,0.18986
ISS_193RF_FMOVIE001_PRIME_2,0,9755,2013-06-20T06:57:01,118.4,313.48,8.028,8.135,8.084,83.548,88.744,86.156,136.197,139.242,137.756,71.091,54.19444444444444,1.04838,0.32815,0.77581,0.24344,0.26445,0.02312,0.19567,0.01636,0.54554,0.25685,0.40402,0.19093,0.23839,0.16549,0.17612,0.1226,0.81516,0.25976,0.65562,0.20852
ISS_194RF_FMOVIE001_PRIME_1,0,9732,2013-07-02T02:38:53,118.04,312.66,8.711,9.462,9.054,81.46,86.827,84.136,137.385,140.814,139.106,70.969,54.06666666666666,1.0676,0.34969,0.80634,0.26345,0.2751,0.02643,0.20778,0.01863,0.57146,0.25663,0.43181,0.19363,0.22105,0.17291,0.16674,0.13105,0.84793,0.27987,0.69348,0.2295
ISS_194RF_FMOVIE001_PRIME_2,0,9749,2013-07-02T10:36:45,117.68,312.64,10.672,11.924,11.257,76.933,81.781,79.324,133.895,137.181,135.55,70.969,54.16111111111112,0.98728,0.30857,0.70421,0.22016,0.44345,0.18924,0.31602,0.13493,0.44156,0.2174,0.31528,0.15568,0.10227,0.03139,0.07292,0.02215,0.73515,0.232,0.62246,0.19643
ISS_196RF_FMOVIE003_PRIME,0,18000,2013-08-20T21:55:41,0.0,359.98,9.057,10.368,9.519,58.616,69.637,64.251,116.863,124.69,120.923,70.461,100.0,1.47914,0.60323,0.75526,0.31243,0.44712,0.14317,0.22697,0.06462,0.79389,0.35522,0.40452,0.17988,0.23813,0.40074,0.12377,0.21681,0.79957,0.32677,0.73178,0.29827
ISS_196RF_FMOVIE004_PRIME,0,18000,2013-08-24T10:02:37,0.0,359.98,10.875,11.367,11.094,108.601,115.057,111.849,143.2,143.514,143.382,70.426,100.0,1.38398,0.57556,1.1108,0.462,0.42692,0.10224,0.34266,0.08209,0.71356,0.35073,0.57271,0.28152,0.2435,0.35611,0.19543,0.28586,1.16387,0.48314,0.66657,0.28225
ISS_196RF_FMOVIE005_PRIME,0,18000,2013-08-26T09:47:41,0.0,359.98,12.434,13.418,12.902,128.114,133.586,130.855,138.372,140.73,139.579,70.406,100.0,2.35234,1.0508,1.78673,0.78364,0.78036,0.18622,0.59351,0.13946,1.15135,0.60492,0.87435,0.45365,0.42062,0.53684,0.31888,0.40143,1.86914,0.8219,0.65111,0.26084
ISS_196RF_FMOVIE006_PRIME,0,17649,2013-08-28T09:38:05,0.0,359.98,13.973,16.007,14.734,145.295,150.187,147.762,129.416,132.788,131.147,70.387,98.05,5.71705,1.98562,3.75174,1.27048,2.18832,0.47134,1.43814,0.3055,2.55603,1.16018,1.67764,0.74973,0.9727,0.80043,0.63596,0.51365,3.91782,1.34027,0.69438,0.21916
ISS_197RF_FMOVIE002_PRIME,0,10731,2013-09-15T08:06:53,27.42,290.28,9.627,9.953,9.82,90.376,99.116,96.27,136.708,139.782,138.86,70.209,59.61666666666666,1.20625,0.58738,0.90841,0.44392,0.29147,0.02273,0.21945,0.01667,0.64757,0.39157,0.48749,0.29542,0.26721,0.28564,0.20148,0.21604,0.95418,0.46903,0.69346,0.33902
ISS_197RF_FMOVIE007_PRIME,0,13804,2013-09-07T08:26:05,0.0,359.98,9.182,11.623,10.219,104.985,113.717,109.475,48.234,54.427,51.341,70.289,76.68888888888888,1.92988,0.77966,1.2019,0.49344,0.50704,0.07962,0.31505,0.03992,1.06362,0.49114,0.66046,0.30307,0.35921,0.48696,0.22639,0.31602,1.26739,0.51715,0.75799,0.31834
ISS_198RF_FMOVIE001_PRIME_1,0,9827,2013-10-18T16:59:09,0.0,359.98,11.255,12.277,11.65,118.366,122.029,120.25,138.03,139.081,138.65,69.886,54.59444444444445,1.54915,0.36393,1.16248,0.27141,0.41576,0.02834,0.31206,0.02065,0.82755,0.30392,0.62103,0.22766,0.30585,0.10249,0.2294,0.07623,1.2202,0.29173,0.58086,0.13328
ISS_198RF_FMOVIE001_PRIME_2,0,9852,2013-10-19T00:57:01,0.0,359.98,11.435,11.804,11.621,113.756,117.452,115.59,138.56,139.099,138.846,69.887,54.733333333333334,1.32291,0.3445,0.99593,0.2589,0.53629,0.13912,0.4038,0.10481,0.67812,0.27513,0.51043,0.20677,0.1085,0.01852,0.0817,0.01396,1.04332,0.27663,0.55323,0.14312
ISS_199RI_EGAPMOVMP001_PRIME,0,8293,2013-11-25T04:05:17,0.72,359.08,13.23,13.684,13.457,76.389,80.077,78.313,41.975,42.691,42.323,69.532,46.07222222222222,0.95175,0.30438,0.70372,0.22537,0.31046,0.0441,0.22951,0.03236,0.53032,0.26077,0.39213,0.19304,0.11098,0.04271,0.08208,0.03173,0.73943,0.24268,0.63023,0.20778
ISS_201RF_FMOVIE001_PRIME_1,0,9240,2014-01-29T23:03:57,174.82,359.6,11.124,11.472,11.271,39.996,43.435,41.698,45.704,47.835,46.696,68.927,51.33333333333333,0.89729,0.28164,0.61471,0.19042,0.22591,0.03286,0.15479,0.02148,0.53057,0.24447,0.36336,0.16592,0.14081,0.0563,0.09656,0.03857,0.64804,0.20532,0.62979,0.19997
ISS_201RF_FMOVIE001_PRIME_2,0,9255,2014-01-30T06:30:53,174.54,359.62,10.563,10.984,10.732,45.185,48.58,46.913,47.011,48.951,47.917,68.921,51.416666666666664,0.95089,0.29432,0.63663,0.19462,0.27767,0.04021,0.18608,0.02702,0.57114,0.25729,0.38226,0.17069,0.10208,0.03633,0.06829,0.02383,0.67197,0.21028,0.6468,0.20289
ISS_201RF_FMOVIE001_VIMS,0,16332,2014-02-05T17:27:57,0.0,359.98,6.189,6.793,6.463,125.848,142.903,134.71,130.811,137.752,134.657,68.86,90.73333333333333,2.60265,0.78669,1.81306,0.49362,0.97367,0.26939,0.67798,0.16561,1.20399,0.55203,0.8366,0.36153,0.42499,0.12789,0.29848,0.09195,1.89031,0.52643,0.56522,0.10601
ISS_202RF_FMOVIE001_PRIME_1,0,8082,2014-03-01T22:16:29,192.14,353.76,12.655,13.213,12.854,43.326,45.635,44.465,46.397,47.752,47.13,68.651,44.9,0.83582,0.20965,0.56846,0.14216,0.24512,0.02909,0.16669,0.01919,0.49142,0.17872,0.33426,0.12163,0.09928,0.03075,0.06752,0.02079,0.59893,0.15304,0.57919,0.14807
ISS_202RF_FMOVIE001_PRIME_2,0,7983,2014-03-02T04:46:53,192.62,352.26,12.381,12.658,12.524,48.633,50.685,49.653,47.752,48.766,48.258,68.646,44.35,0.91599,0.21053,0.60972,0.13973,0.2407,0.01783,0.16022,0.01146,0.52944,0.18931,0.3524,0.12594,0.14586,0.0284,0.09709,0.01884,0.64209,0.1512,0.61433,0.14476
ISS_203RF_FMOVIE001_PRIME_1,0,10424,2014-04-13T09:58:53,0.0,359.98,10.141,12.41,10.51,136.293,140.028,138.183,71.942,74.655,73.308,68.28,57.91111111111111,7.01512,1.62746,2.00475,0.4251,2.84363,0.5708,0.81203,0.14441,2.80173,0.95874,0.80254,0.26869,1.36976,0.49082,0.39018,0.13138,2.11365,0.45803,0.56986,0.11627
ISS_203RF_FMOVIE001_PRIME_2,0,10373,2014-04-13T17:56:45,0.0,359.98,10.689,12.747,11.027,128.856,131.971,130.363,70.154,72.202,71.145,68.279,57.62777777777778,4.6589,1.07844,1.50054,0.32649,1.70626,0.31179,0.54889,0.08641,2.07829,0.88784,0.6696,0.27989,0.87435,0.19512,0.28205,0.06175,1.58549,0.36101,0.56623,0.12333
ISS_205RF_FMOVIE001_PRIME,0,16327,2014-06-22T08:27:09,0.0,359.98,13.225,14.067,13.403,105.362,109.43,107.395,52.828,55.049,53.922,67.7,90.70555555555555,1.53831,0.47821,0.90488,0.27863,0.53115,0.14477,0.31253,0.08406,0.83604,0.38694,0.49165,0.22641,0.17112,0.0612,0.10071,0.03633,0.951,0.29902,0.59021,0.18384
ISS_207RF_FMOVIE001_PRIME,0,15526,2014-08-16T11:01:17,0.0,359.98,7.982,12.837,9.711,46.626,57.76,51.974,109.508,117.211,113.272,67.262,86.25555555555555,1.68955,0.5795,0.66476,0.22776,0.44731,0.09705,0.1761,0.03913,0.90205,0.48739,0.35488,0.19234,0.34019,0.11388,0.13379,0.04522,0.70512,0.24877,0.67029,0.23565
ISS_208RF_FMOVIE001_PRIME_1,0,6323,2014-09-20T13:16:13,0.0,359.98,6.55,7.652,7.067,131.766,142.565,137.267,126.573,132.691,129.71,67.002,35.12777777777778,3.08803,0.84439,1.95586,0.47777,0.97988,0.22732,0.62042,0.12024,1.32465,0.48733,0.8388,0.29058,0.7835,0.31447,0.49664,0.19018,2.03197,0.502,0.55879,0.09997
ISS_208RF_FMOVIE001_PRIME_2,0,3234,2014-09-20T18:29:17,0.0,359.98,8.572,8.9,8.687,134.256,137.962,136.097,116.48,118.709,117.621,67.0,17.96666666666667,3.8074,0.72071,1.76093,0.31205,1.25641,0.11388,0.58142,0.04133,1.65081,0.60112,0.76248,0.27077,0.90018,0.21316,0.41703,0.09801,1.84044,0.33917,0.53723,0.0898
ISS_208RF_FMOVIE002_PRIME_1,0,9237,2014-09-26T08:25:33,98.6,283.32,13.797,14.638,13.991,117.243,118.898,118.056,61.891,62.863,62.369,66.958,51.31666666666666,2.76658,0.99669,1.28217,0.45806,0.88377,0.21265,0.40975,0.09817,1.49508,0.80471,0.69275,0.37068,0.38772,0.1034,0.17966,0.04732,1.35299,0.49546,0.68019,0.24665
ISS_208RF_FMOVIE002_PRIME_2,0,8856,2014-09-26T15:33:49,106.12,283.22,14.143,14.914,14.323,119.607,121.426,120.542,60.916,62.149,61.55,66.953,49.2,3.00366,1.05148,1.43003,0.49701,0.90788,0.22493,0.43192,0.10394,1.54143,0.79664,0.73384,0.37769,0.55434,0.32939,0.26426,0.15687,1.5041,0.53307,0.71247,0.25035
ISS_209RF_FMOVIE001_PRIME_1,0,8221,2014-10-27T01:33:17,51.92,216.32,13.132,15.311,13.454,132.592,134.346,133.499,70.939,72.118,71.542,66.732,45.67222222222222,6.22431,1.27669,1.9697,0.40047,1.76771,0.10189,0.55952,0.03036,2.98478,0.95176,0.94472,0.30093,1.47182,0.48319,0.46546,0.1517,2.0871,0.43558,0.67166,0.13993
ISS_209RF_FMOVIE001_PRIME_2,0,7788,2014-10-27T07:45:01,96.58,252.32,13.562,17.381,13.919,127.736,129.046,128.372,70.394,71.136,70.761,66.732,43.266666666666666,4.91477,1.23712,1.6192,0.40783,1.75423,0.31441,0.57773,0.10216,2.56049,0.98248,0.84373,0.32462,0.60006,0.12915,0.19775,0.04271,1.72166,0.4465,0.65638,0.17067
ISS_211RF_FMOVIE001_PRIME,0,18000,2015-01-03T18:11:09,0.0,359.98,13.463,14.351,13.896,79.82,82.621,81.286,61.425,61.79,61.61,66.249,100.0,1.5287,0.38394,0.72688,0.1828,0.42641,0.03391,0.20274,0.01608,0.7595,0.34028,0.36117,0.162,0.34278,0.07138,0.16298,0.03391,0.76278,0.19859,0.63697,0.16521
ISS_211RF_HIRESFRNG001_PRIME,0,3936,2015-01-10T03:44:29,163.78,243.24,4.56,5.77,5.116,113.776,124.844,119.537,120.339,125.13,122.816,66.213,21.866666666666667,2.05041,0.45478,1.10736,0.23787,0.61766,0.0635,0.33338,0.02195,1.01573,0.42438,0.55031,0.23312,0.41702,0.11709,0.22366,0.05556,1.15966,0.25911,0.56099,0.12633
ISS_211RI_EGAPMOVMP001_PRIME,0,17996,2015-01-02T23:46:37,0.0,359.98,14.505,15.637,15.037,83.031,85.643,84.41,61.174,61.642,61.429,66.254,99.97777777777777,1.53857,0.38914,0.73585,0.18633,0.42768,0.03443,0.20454,0.01657,0.76151,0.34553,0.36422,0.16538,0.34938,0.07378,0.16709,0.03531,0.77196,0.20243,0.62981,0.16522
ISS_212RF_FMOVIE001_PRIME_1,0,8084,2015-02-07T00:23:57,168.82,330.48,10.735,15.123,11.46,75.77,77.893,76.867,70.606,71.122,70.977,66.03,44.91111111111111,1.90589,0.44775,0.62124,0.14594,0.59525,0.0446,0.19406,0.01509,0.947,0.39489,0.30862,0.12843,0.36363,0.09054,0.11857,0.02968,0.65847,0.16098,0.56621,0.13838
ISS_212RF_FMOVIE001_PRIME_2,0,8053,2015-02-07T06:36:45,173.78,334.82,10.055,11.876,10.376,82.149,84.196,83.234,71.038,71.379,71.271,66.024,44.73888888888889,2.12735,0.50231,0.6831,0.16144,0.70513,0.22718,0.22645,0.07308,1.02499,0.36874,0.32911,0.11839,0.39723,0.08446,0.12754,0.02709,0.72314,0.17412,0.59539,0.14357
ISS_213RF_FMOVIE001_PRIME,0,18000,2015-03-09T20:46:21,0.0,359.98,12.139,17.85,13.064,99.487,102.313,100.929,81.421,81.573,81.507,65.827,100.0,4.97488,0.86863,0.7347,0.12831,1.4919,0.14999,0.22033,0.02219,2.35429,0.68334,0.34769,0.10097,1.12869,0.18909,0.16668,0.02788,0.8063,0.14838,0.55257,0.10198
ISS_213RF_FMOVIE002_PRIME,0,16870,2015-03-10T22:27:09,0.0,359.98,10.249,23.54,11.696,93.58,97.145,95.521,81.329,81.658,81.536,65.821,93.72222222222221,4.72679,0.87579,0.69569,0.12866,1.4154,0.16124,0.20834,0.02383,2.26092,0.70562,0.33276,0.10375,1.05048,0.17269,0.15459,0.02524,0.76439,0.14946,0.56097,0.112
ISS_231RI_EGAPMOVMP001_PRIME,0,17043,2016-02-06T01:18:20,0.0,359.98,13.688,29.628,18.122,101.171,103.566,102.413,80.483,81.306,80.916,64.161,94.68333333333334,4.81762,1.20305,0.7589,0.18147,1.58886,0.29055,0.25077,0.04547,2.20181,1.06259,0.34643,0.16313,1.02695,0.34913,0.1617,0.05379,0.82564,0.21205,0.55381,0.1399
ISS_232RF_FMOVIE001_PRIME,0,17145,2016-02-10T00:41:00,13.08,355.96,11.481,16.945,11.951,83.924,86.845,85.384,76.528,77.179,76.865,64.147,95.25,2.97998,0.79858,0.67761,0.18484,0.89507,0.16018,0.20344,0.03666,1.47041,0.73855,0.33465,0.17043,0.6145,0.19699,0.13951,0.04435,0.7268,0.20868,0.58855,0.17067
ISS_232RI_EGAPMOVMP001_PRIME_1,0,17083,2016-02-21T02:05:16,0.0,359.98,14.188,24.861,16.324,106.382,108.922,107.707,77.85,78.946,78.333,64.102,94.90555555555555,4.4319,1.50502,0.89505,0.30098,1.14002,0.41097,0.2298,0.08028,2.10184,1.14756,0.4242,0.23028,1.19004,0.41281,0.24105,0.08481,0.96286,0.33597,0.59489,0.20664
ISS_232RI_EGAPMOVMP001_PRIME_2,0,7632,2016-02-21T15:15:08,0.0,359.98,14.516,22.753,15.871,99.915,100.874,100.347,77.63,78.076,77.813,64.105,42.4,3.68027,1.24106,0.77681,0.26108,1.04003,0.15889,0.21956,0.03375,1.86962,1.10445,0.39444,0.23229,0.77062,0.30578,0.1628,0.06482,0.8379,0.29581,0.57872,0.20351
ISS_233RF_FMOVIE001_PRIME_1,0,9491,2016-03-06T01:38:04,0.0,359.98,10.518,11.901,10.812,56.568,58.669,57.669,67.892,68.379,68.106,64.053,52.727777777777774,1.55761,0.52751,0.58062,0.19494,0.34576,0.04162,0.12892,0.01546,0.79564,0.47611,0.29648,0.17619,0.41622,0.11918,0.15521,0.0444,0.61263,0.21349,0.57369,0.19933
ISS_234RF_FMOVIE001_PRIME,0,7896,2016-04-01T01:26:20,0.0,359.98,6.11,7.045,6.464,35.326,39.73,37.623,68.896,69.681,69.286,63.964,43.86666666666667,1.65035,0.4736,0.5839,0.16919,0.36815,0.08825,0.13017,0.03105,0.97596,0.3933,0.34544,0.14044,0.30624,0.12472,0.10829,0.04423,0.62225,0.18384,0.60832,0.17934
ISS_234RI_EGAPMOVMP001_PRIME,0,15959,2016-04-07T23:05:00,0.0,359.98,13.082,17.853,13.669,106.889,110.064,108.491,74.098,75.677,74.844,63.94,88.66111111111111,3.44247,1.06449,0.89959,0.27927,0.83842,0.16537,0.21889,0.04197,1.70254,0.82641,0.44563,0.21813,0.90151,0.44271,0.23507,0.11512,0.95908,0.30551,0.58504,0.18746
ISS_235RF_FMOVIE001_PRIME,0,16001,2016-05-01T13:42:20,0.0,359.98,8.45,9.797,9.022,20.862,26.416,23.758,64.972,66.837,65.881,63.866,88.89444444444445,1.50096,0.62312,0.6124,0.25037,0.31072,0.11124,0.12689,0.04508,0.8361,0.47299,0.34101,0.19054,0.35414,0.33275,0.1445,0.13443,0.64734,0.26715,0.64214,0.26523
ISS_235RF_FMOVIE002_PRIME_1,0,9195,2016-05-09T19:29:32,0.0,359.98,12.678,14.452,12.939,104.741,106.921,105.857,69.0,70.37,69.661,63.841,51.083333333333336,2.73454,1.37627,0.94784,0.46456,0.66407,0.44031,0.22993,0.14803,1.23838,0.83392,0.42882,0.28327,0.83208,0.50761,0.28909,0.17351,0.99594,0.49419,0.6336,0.30905
ISS_235RF_FMOVIE002_PRIME_2,0,8548,2016-05-10T02:30:52,0.0,359.98,15.404,20.542,16.476,97.389,99.059,98.196,68.625,69.497,69.049,63.844,47.488888888888894,2.28637,1.35829,0.81558,0.47538,0.7605,0.19503,0.27226,0.071,1.15001,0.81216,0.40995,0.28575,0.37587,0.68578,0.13337,0.2405,0.86081,0.50386,0.6107,0.35383
ISS_236RF_FMOVIE002_PRIME,0,18000,2016-06-10T12:09:00,0.0,359.98,11.548,12.254,11.899,94.945,99.659,97.281,62.948,65.853,64.377,63.753,100.0,1.90265,0.91746,0.8191,0.38534,0.54965,0.1959,0.23711,0.08192,0.93943,0.61061,0.40477,0.25924,0.41357,0.42541,0.17722,0.17966,0.8593,0.40876,0.61598,0.28939
ISS_239RF_FMOVIE001_PRIME,0,17385,2016-08-02T13:36:28,0.0,359.98,9.808,10.195,9.986,47.273,53.584,50.453,40.945,41.466,41.084,63.617,96.58333333333333,0.77404,0.25733,0.58345,0.19405,0.17365,0.03065,0.1309,0.02315,0.46054,0.23622,0.34714,0.17808,0.13984,0.04601,0.10541,0.0347,0.61018,0.20744,0.58277,0.19884
ISS_239RF_FMOVIE002_PRIME_1,0,9232,2016-08-12T12:44:44,0.0,359.98,9.052,9.45,9.12,112.996,116.595,114.802,64.208,67.166,65.662,63.591,51.288888888888884,2.29438,0.36461,0.944,0.14332,0.66273,0.08393,0.27249,0.03146,1.02661,0.29486,0.42317,0.12189,0.60504,0.15609,0.24834,0.06008,0.98689,0.15435,0.53325,0.08259
ISS_239RF_FMOVIE002_PRIME_2,0,6414,2016-08-12T20:09:32,0.0,359.98,9.882,11.197,10.206,103.621,105.956,104.782,63.087,64.833,63.953,63.594,35.63333333333333,1.7052,0.2831,0.74918,0.12777,0.50349,0.04084,0.22108,0.01863,0.95761,0.26737,0.42094,0.11926,0.2441,0.04977,0.10716,0.02184,0.79043,0.13914,0.51255,0.09198
ISS_239RI_HIRESAFRG001_PRIME_1,0,5148,2016-08-07T15:05:00,92.44,195.38,3.302,3.475,3.352,74.974,90.301,82.52,123.764,134.981,129.397,63.606,28.599999999999998,1.14168,0.22802,0.7268,0.16607,0.35916,0.15404,0.22869,0.10777,0.6098,0.21485,0.38884,0.14841,0.17273,0.05837,0.10927,0.0359,0.75924,0.17495,0.62467,0.13493
ISS_240RF_FMOVIE002_PRIME,0,10126,2016-08-23T01:03:56,0.0,359.98,8.047,14.65,8.466,130.02,134.649,132.408,77.31,81.141,79.237,63.568,56.25555555555556,7.6905,1.46321,1.41206,0.17031,2.33503,0.46934,0.42784,0.05454,2.99041,0.5921,0.55367,0.10412,2.36506,0.75192,0.43055,0.10288,1.50576,0.18507,0.50203,0.05454
ISS_241RF_FMOVIE001_PRIME,0,11481,2016-08-29T18:07:56,0.0,359.98,5.168,5.626,5.33,10.818,33.586,24.051,36.836,53.29,42.425,63.555,63.78333333333334,0.84412,0.37519,0.61093,0.24073,0.17398,0.07105,0.12648,0.04777,0.49986,0.30644,0.35999,0.20144,0.17028,0.08929,0.12446,0.06362,0.6391,0.25592,0.63385,0.25562
ISS_242RF_FMOVIE001_PRIME,0,18000,2016-09-17T00:59:40,0.0,359.98,10.381,11.723,11.1,107.609,114.325,110.955,65.442,70.583,67.984,63.517,100.0,2.44979,0.7211,0.91252,0.24562,0.87932,0.21899,0.32859,0.08029,1.21626,0.60185,0.45341,0.21463,0.35421,0.16464,0.13051,0.05415,0.96103,0.2676,0.55999,0.15318
ISS_243RF_FMOVIE001_PRIME_1,0,8072,2016-09-22T09:59:56,106.3,267.72,6.094,6.312,6.199,32.433,39.947,36.271,36.97,40.068,38.404,63.508,44.84444444444444,0.7908,0.2867,0.61904,0.22348,0.21177,0.05833,0.16577,0.04517,0.48111,0.25563,0.37665,0.2001,0.09792,0.05271,0.07662,0.04079,0.64756,0.23817,0.63437,0.23353
ISS_243RF_FMOVIE001_PRIME_2,0,7691,2016-09-22T17:06:36,106.72,267.84,5.053,5.578,5.313,40.18,48.064,44.33,36.844,38.81,37.676,63.504,42.727777777777774,0.74488,0.26299,0.58921,0.20735,0.11839,0.05076,0.09369,0.04015,0.44384,0.23341,0.35111,0.18469,0.18265,0.08052,0.1444,0.06323,0.61569,0.22013,0.59561,0.21341
