Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139650 Mean,Normal EW139655 Mean,Normal EW139660 Mean,Normal EW139665 Mean,Normal EW139670 Mean,Normal EW139675 Mean,Normal EW139680 Mean,Normal EW139685 Mean,Normal EW139690 Mean,Normal EW139695 Mean,Normal EW139700 Mean,Normal EW139705 Mean,Normal EW139710 Mean,Normal EW139715 Mean,Normal EW139720 Mean,Normal EW139725 Mean,Normal EW139730 Mean,Normal EW139735 Mean,Normal EW139740 Mean,Normal EW139745 Mean,Normal EW139750 Mean,Normal EW139755 Mean,Normal EW139760 Mean,Normal EW139765 Mean,Normal EW139770 Mean,Normal EW139775 Mean,Normal EW139780 Mean,Normal EW139785 Mean,Normal EW139790 Mean,Normal EW139795 Mean,Normal EW139800 Mean,Normal EW139805 Mean,Normal EW139810 Mean,Normal EW139815 Mean,Normal EW139820 Mean,Normal EW139825 Mean,Normal EW139830 Mean,Normal EW139835 Mean,Normal EW139840 Mean,Normal EW139845 Mean,Normal EW139850 Mean,Normal EW139855 Mean,Normal EW139860 Mean,Normal EW139865 Mean,Normal EW139870 Mean,Normal EW139875 Mean,Normal EW139880 Mean,Normal EW139885 Mean,Normal EW139890 Mean,Normal EW139895 Mean,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean
ISS_006RI_LPHRLFMOV001_PRIME,7610,1,2005-04-13T13:41:52,152.2,152.2,6.2550187,0.0,33.065777,83.30288,67.9820476,0.42510606,0.0,-7.2e-06,-1.442e-05,-1.16e-05,-1.117e-05,-1.173e-05,-1.299e-05,-1.371e-05,-1.21e-05,2.351e-05,3.493e-05,3.075e-05,4.604e-05,4.802e-05,4.657e-05,4.341e-05,4.099e-05,4.736e-05,5.009e-05,5.276e-05,5.505e-05,5.705e-05,6.07e-05,5.844e-05,4.902e-05,4.937e-05,5.291e-05,5.235e-05,6.269e-05,8.044e-05,9.159e-05,9.39e-05,9.165e-05,9.437e-05,9.316e-05,9.546e-05,0.00010559,0.00011846,0.00010873,0.00010581,0.00010567,0.00010681,0.00011294,0.00014526,0.00015561,0.00015452,0.00016356,0.00017531,0.00016223,0.00019703,0.00024137,0.00025649,0.00025155,0.00025043,0.00025097,0.0002701,0.0003175,0.00032707,0.0003152,0.00032736,0.00035234,0.00034664,0.00035912,0.00035999,0.00035919,0.00036474,0.00041404,0.00041685,0.00041826,0.00044156,0.0004878,0.00059379,0.0006477,0.00067484,0.0007019,0.00074177,0.00082889,0.00086304,0.00092316,0.00100751,0.00110567,0.00105158,0.00101244,0.00099766,0.00100045,0.00101456,0.00101088,0.00095876,0.00091507,0.00088524,0.00088756,0.00093839,0.00095556,0.00098054,0.00101196,0.00102551,0.00101172,0.001161
ISS_006RI_LPHRLFMOV001_PRIME,7611,1,2005-04-13T13:41:52,152.22,152.22,6.255369,0.0,33.06563,83.302574,67.9820476,0.42455794,0.0,2.382e-05,2.208e-05,3.122e-05,3.25e-05,3.358e-05,3.882e-05,4.084e-05,3.529e-05,3.457e-05,3.714e-05,4.013e-05,4.447e-05,4.408e-05,3.613e-05,4.405e-05,4.4e-05,4.547e-05,4.358e-05,4.402e-05,4.57e-05,4.508e-05,4.277e-05,5.02e-05,5.059e-05,4.637e-05,4.754e-05,4.59e-05,4.52e-05,6.769e-05,0.00010022,9.423e-05,8.865e-05,8.808e-05,9.474e-05,0.00010306,8.625e-05,9.725e-05,0.0001021,0.0001036,0.00010172,0.00010439,0.000106,0.00014037,0.00016573,0.00016976,0.00015106,0.00016071,0.000158,0.00018487,0.00025538,0.00025733,0.00025699,0.00024967,0.00024429,0.00024,0.00029494,0.00029573,0.00029699,0.00031891,0.00036791,0.00037357,0.00036092,0.00035954,0.00036361,0.00036312,0.00040706,0.00041358,0.00041922,0.00043802,0.00051371,0.0005753,0.00061393,0.0006516,0.0007004,0.00075191,0.00081631,0.00085648,0.00091823,0.00101322,0.00110816,0.00106735,0.00102567,0.00100174,0.00100296,0.00098388,0.00099038,0.00096703,0.00092394,0.00088399,0.00088721,0.00094194,0.00094218,0.00095837,0.00100377,0.00100651,0.00102273,0.00113583
ISS_006RI_LPHRLFMOV001_PRIME,7612,1,2005-04-13T13:41:52,152.24,152.24,6.2557755,0.0,33.065487,83.30226,67.9820476,0.42644925,0.0,1.639e-05,2.664e-05,2.789e-05,2.991e-05,3.209e-05,2.127e-05,2.487e-05,3.161e-05,3.42e-05,3.061e-05,2.781e-05,2.411e-05,2.158e-05,2.458e-05,3.233e-05,3.288e-05,3.356e-05,3.27e-05,3.396e-05,3.966e-05,3.693e-05,3.566e-05,2.991e-05,2.891e-05,4.659e-05,4.525e-05,3.906e-05,4.169e-05,5.897e-05,8.089e-05,8.101e-05,8.806e-05,8.909e-05,8.827e-05,9.235e-05,9.367e-05,9.35e-05,9.368e-05,9.394e-05,9.372e-05,9.627e-05,9.224e-05,0.00011429,0.00014701,0.00015099,0.00015105,0.00014802,0.00014678,0.00015797,0.00024608,0.00024453,0.00024443,0.00024327,0.00024078,0.00024132,0.00029584,0.00030124,0.00030472,0.0003162,0.00035867,0.00035897,0.00035815,0.00035819,0.00035841,0.00034893,0.0003918,0.00040754,0.00041231,0.00040221,0.00051672,0.00055321,0.00062194,0.00070001,0.00074347,0.00075642,0.00080541,0.00088594,0.00095771,0.00097168,0.00112897,0.00107936,0.00103004,0.00099601,0.00097149,0.00100756,0.00101716,0.00097189,0.00091419,0.00088029,0.00087323,0.00092924,0.00095085,0.00095598,0.00099358,0.00100469,0.00105168,0.00119357
ISS_006RI_LPHRLFMOV001_PRIME,7613,1,2005-04-13T13:41:20,152.26,152.26,6.2555947,0.0,33.074116,83.30617,67.9820476,0.4297837,0.0,1.141e-05,1.595e-05,1.996e-05,2.221e-05,1.971e-05,2.647e-05,2.91e-05,2.973e-05,3.161e-05,3.937e-05,2.906e-05,2.888e-05,2.951e-05,3.14e-05,3.549e-05,3.019e-05,3.178e-05,3.522e-05,3.763e-05,3.388e-05,4.184e-05,4.875e-05,4.479e-05,3.56e-05,4.76e-05,5.066e-05,7.151e-05,7.94e-05,7.217e-05,8.288e-05,9.686e-05,9.28e-05,9.149e-05,9.558e-05,0.00010025,8.631e-05,8.64e-05,8.953e-05,9.137e-05,9.439e-05,0.00012962,0.00013581,0.00013863,0.00014914,0.00015346,0.00014444,0.00017,0.00019105,0.0001964,0.00019491,0.00024304,0.0002527,0.00025013,0.00024935,0.00024701,0.00025295,0.00029763,0.00034152,0.00034791,0.00034496,0.00034765,0.00035158,0.00036975,0.00040761,0.00042702,0.00041582,0.00044093,0.00047835,0.0004437,0.00050562,0.00055887,0.00060323,0.00062971,0.00068429,0.00075766,0.00079033,0.00087397,0.00099031,0.00113352,0.00111062,0.00104482,0.00098328,0.00094526,0.00101035,0.0009939,0.00098833,0.00095136,0.00086766,0.00086605,0.00092499,0.00095478,0.00098049,0.00100573,0.00102044,0.00101113,0.00102833,0.00117458
ISS_006RI_LPHRLFMOV001_PRIME,7614,1,2005-04-13T13:41:20,152.28,152.28,6.255446,0.0,33.073963,83.305855,67.9820476,0.42495898,0.0,2.553e-05,2.574e-05,2.544e-05,2.56e-05,3.465e-05,1.505e-05,2.385e-05,3.074e-05,2.997e-05,3.271e-05,3.869e-05,3.546e-05,3.437e-05,3.824e-05,3.207e-05,3.104e-05,3.138e-05,3.28e-05,3.509e-05,4.427e-05,4.314e-05,3.514e-05,3.399e-05,3.869e-05,4.185e-05,3.455e-05,6.237e-05,8.993e-05,8.162e-05,8.333e-05,8.469e-05,8.766e-05,9.108e-05,9.455e-05,9.783e-05,8.924e-05,8.868e-05,8.839e-05,8.951e-05,9.211e-05,0.00012702,0.00014188,0.00014553,0.0001606,0.00014591,0.00015166,0.00016988,0.00019079,0.00019203,0.00019456,0.0002213,0.00024131,0.00024473,0.00023906,0.00024125,0.00024437,0.00027997,0.00035887,0.00036219,0.00035693,0.00035031,0.00034916,0.00035652,0.00040636,0.00040726,0.0004093,0.00042377,0.00045365,0.00047419,0.00050829,0.00054916,0.00059459,0.00062551,0.00069232,0.00074411,0.00078827,0.00084754,0.00098793,0.0011426,0.00111557,0.0010491,0.00098271,0.00093611,0.0010199,0.00099578,0.00099507,0.0009815,0.00086984,0.00087043,0.00094644,0.00096142,0.00095445,0.00100233,0.00100999,0.00100079,0.00103941,0.00114398
ISS_006RI_LPHRLFMOV001_PRIME,7615,1,2005-04-13T13:41:20,152.3,152.3,6.255353,0.0,33.07381,83.30554,67.9820476,0.42475739,0.0,1.89e-05,1.946e-05,2.023e-05,2.571e-05,1.674e-05,1.959e-05,2.518e-05,2.919e-05,2.714e-05,2.852e-05,2.185e-05,1.958e-05,2.281e-05,3.255e-05,3.732e-05,3.75e-05,3.428e-05,3.076e-05,3.573e-05,3.072e-05,3.173e-05,3.147e-05,3.223e-05,4.837e-05,4.107e-05,4.399e-05,5.88e-05,7.799e-05,8.213e-05,8.224e-05,8.962e-05,9.421e-05,9.265e-05,8.761e-05,8.761e-05,8.705e-05,8.894e-05,8.716e-05,8.752e-05,8.554e-05,0.00011808,0.0001503,0.00014877,0.00014332,0.00013839,0.00014274,0.00015616,0.00017485,0.00018745,0.00019516,0.00022135,0.00024329,0.00024735,0.00025367,0.0002428,0.00024559,0.00027257,0.00035011,0.0003452,0.00034257,0.00034687,0.0003534,0.00034894,0.0004004,0.00041093,0.00040889,0.0004166,0.00047261,0.00045481,0.00048869,0.00053441,0.00057341,0.00062782,0.0006774,0.00072873,0.00077969,0.0008295,0.00098947,0.00107703,0.00111864,0.00108921,0.000983,0.00092362,0.00096858,0.00098496,0.00098314,0.00097074,0.00089718,0.00088383,0.00092645,0.00092706,0.00093711,0.00102286,0.00103248,0.00102573,0.00103061,0.00106372
ISS_006RI_LPHRLFMOV001_PRIME,7616,1,2005-04-13T13:41:20,152.32,152.32,6.2553124,0.0,33.073654,83.30522,67.9820476,0.42293516,0.0,1.645e-05,2.039e-05,2.381e-05,2.058e-05,2.283e-05,2.596e-05,2.666e-05,2.31e-05,1.471e-05,2.592e-05,3.061e-05,3.194e-05,3.201e-05,2.961e-05,3.04e-05,3.03e-05,2.842e-05,2.508e-05,3.115e-05,2.82e-05,3.083e-05,3.362e-05,3.135e-05,4.594e-05,4.494e-05,4.245e-05,4.562e-05,8.224e-05,8.495e-05,8.982e-05,8.705e-05,8.265e-05,9.454e-05,9.026e-05,8.972e-05,8.978e-05,8.925e-05,8.589e-05,9.75e-05,0.00010008,0.00011545,0.00013791,0.00013997,0.00014434,0.00015298,0.00015629,0.00015819,0.00020178,0.00018816,0.00019505,0.00021292,0.00024267,0.000257,0.00024496,0.00024798,0.00024952,0.000254,0.00034879,0.00035182,0.00036698,0.00036909,0.00035146,0.00035185,0.00039528,0.00040567,0.00040518,0.00040399,0.0004565,0.0004618,0.00048431,0.00052058,0.00058092,0.00063885,0.000671,0.00071321,0.00075624,0.00081402,0.0009912,0.0010837,0.00111994,0.00110005,0.00099882,0.00094413,0.00098857,0.00100488,0.00099731,0.00099977,0.00091077,0.00089044,0.00089746,0.00091689,0.00097888,0.00101307,0.00097567,0.00095513,0.00097287,0.00106449
ISS_006RI_LPHRLFMOV001_PRIME,7617,1,2005-04-13T13:41:20,152.34,152.34,6.255329,0.0,33.07351,83.304924,67.9820476,0.42067393,0.0,2.223e-05,1.94e-05,2.325e-05,2.067e-05,2.247e-05,2.804e-05,3.421e-05,3.146e-05,4.272e-05,3.571e-05,3.347e-05,3.464e-05,3.261e-05,3.14e-05,3.354e-05,3.361e-05,3.259e-05,4.08e-05,4.046e-05,3.737e-05,3.724e-05,4.148e-05,5.18e-05,4.21e-05,4.689e-05,4.577e-05,5.122e-05,9.979e-05,8.556e-05,8.664e-05,8.976e-05,8.968e-05,9.061e-05,9.249e-05,9.499e-05,9.645e-05,9.547e-05,8.824e-05,9.448e-05,9.352e-05,0.0001103,0.00014207,0.00015746,0.00015689,0.00015067,0.00014642,0.00015272,0.0001856,0.00018399,0.00018579,0.00019953,0.00024392,0.00024687,0.00024369,0.00024623,0.00025278,0.00025534,0.00033556,0.0003454,0.00034563,0.00034807,0.00035951,0.00034443,0.00038155,0.00040779,0.00040906,0.00041147,0.00045658,0.00046568,0.00049099,0.00052871,0.00056129,0.00061785,0.00066836,0.00070985,0.00075562,0.00080758,0.00096987,0.00107546,0.00104715,0.00099262,0.001001,0.00100002,0.00099526,0.00097226,0.0009295,0.00086468,0.00086444,0.00087088,0.00088254,0.00089497,0.00100915,0.00100827,0.00098176,0.00097327,0.0010178,0.00105823
ISS_006RI_LPHRLFMOV001_PRIME,7618,1,2005-04-13T13:41:20,152.36,152.36,6.255403,0.0,33.073353,83.304596,67.9820476,0.42171901,0.0,2.478e-05,2.042e-05,1.31e-05,1.384e-05,2.068e-05,2.905e-05,3.341e-05,2.627e-05,2.02e-05,2.298e-05,2.882e-05,3.277e-05,3.034e-05,2.742e-05,2.662e-05,2.789e-05,3.02e-05,3.762e-05,4.777e-05,4.705e-05,4.149e-05,3.884e-05,3.208e-05,3.803e-05,4.147e-05,4.294e-05,4.383e-05,7.237e-05,8.199e-05,8.566e-05,8.731e-05,8.913e-05,9.026e-05,8.92e-05,9.343e-05,9.99e-05,8.815e-05,9.009e-05,8.924e-05,9.054e-05,9.616e-05,0.00015001,0.00014074,0.00014418,0.00014412,0.00013909,0.00015803,0.00017982,0.00018971,0.00019562,0.00020641,0.00024367,0.00024513,0.00024912,0.00024971,0.00024246,0.00024723,0.00033215,0.00035249,0.00035185,0.00035281,0.00035169,0.00035505,0.00038142,0.00040675,0.00040766,0.00041082,0.0004463,0.00048296,0.00052241,0.00057811,0.0005953,0.0006343,0.00067302,0.00072938,0.00082319,0.00092568,0.00107441,0.00110447,0.00104712,0.00099453,0.00099718,0.00098665,0.00097282,0.00096069,0.00094081,0.00088768,0.00087279,0.00086624,0.00087285,0.00093785,0.00099224,0.00099951,0.00098814,0.00096162,0.00100252,0.00111642
ISS_006RI_LPHRLFMOV001_PRIME,7619,1,2005-04-13T13:41:20,152.38,152.38,6.255527,0.0,33.073204,83.30429,67.9820476,0.42525486,0.0,2.697e-05,2.336e-05,3.398e-05,3.405e-05,3.252e-05,3.037e-05,1.969e-05,1.483e-05,2.585e-05,3.47e-05,3.595e-05,2.956e-05,3.182e-05,2.942e-05,3.318e-05,3.482e-05,5.252e-05,3.411e-05,3.059e-05,3.304e-05,3.735e-05,4.206e-05,5.426e-05,4.985e-05,4.248e-05,4.305e-05,4.526e-05,7.253e-05,8.036e-05,8.297e-05,0.00010306,7.675e-05,8.327e-05,8.899e-05,9.238e-05,8.962e-05,0.00010604,0.0001003,9.75e-05,9.618e-05,9.165e-05,0.0001614,0.00014831,0.00014166,0.00014513,0.00015926,0.00015369,0.00017694,0.00018884,0.00019103,0.0001904,0.00023449,0.00024334,0.00024927,0.00025431,0.00026028,0.00025095,0.00031547,0.0003587,0.00035721,0.00034794,0.00034655,0.00035741,0.00037152,0.00038903,0.00040475,0.00041815,0.000444,0.00047706,0.00051651,0.00059283,0.00056529,0.00060003,0.00065728,0.00069412,0.00082273,0.00090829,0.00102463,0.00109426,0.00103558,0.00099813,0.00099345,0.00098715,0.00099341,0.00099637,0.00094765,0.00090537,0.00088721,0.00088505,0.00087585,0.00095568,0.00099941,0.00101214,0.00099412,0.00095848,0.0010531,0.00121486
ISS_006RI_LPHRLFMOV001_PRIME,7620,1,2005-04-13T13:41:20,152.4,152.4,6.2557106,0.0,33.073055,83.30398,67.9820476,0.42529841,0.0,2.098e-05,2.169e-05,1.375e-05,1.721e-05,2.149e-05,1.855e-05,2.085e-05,2.985e-05,2.946e-05,2.542e-05,2.556e-05,3.138e-05,3.09e-05,3.286e-05,3.507e-05,3.281e-05,3.256e-05,3.689e-05,3.735e-05,3.596e-05,4.007e-05,3.255e-05,3.432e-05,3.824e-05,4.156e-05,3.961e-05,4.187e-05,6.777e-05,8.004e-05,7.27e-05,7.213e-05,9.726e-05,9.148e-05,8.449e-05,8.322e-05,9.878e-05,8.248e-05,8.775e-05,9.218e-05,8.83e-05,9.355e-05,0.00014874,0.00015101,0.00014168,0.00014716,0.00014971,0.00014607,0.0001669,0.00018893,0.00018997,0.00020021,0.00022945,0.00024061,0.00024543,0.00024933,0.00025873,0.00025259,0.00030287,0.00034364,0.00032784,0.00037304,0.00035771,0.00035127,0.00036402,0.00041461,0.00040635,0.000395,0.00042008,0.00047273,0.00050706,0.00056036,0.00056323,0.00058324,0.00062039,0.00066763,0.00078112,0.00087165,0.00100505,0.00111955,0.00104846,0.00099812,0.00098529,0.00098374,0.00099471,0.00097534,0.00094548,0.00089251,0.00087166,0.00089494,0.00090746,0.00093139,0.0009808,0.00098931,0.00094148,0.00094724,0.00104526,0.00121384
ISS_006RI_LPHRLFMOV001_PRIME,7621,1,2005-04-13T13:41:20,152.42,152.42,6.2559495,0.0,33.072906,83.30366,67.9820476,0.42427642,0.0,2.291e-05,1.718e-05,1.423e-05,2.237e-05,2.199e-05,2.204e-05,2.275e-05,2.121e-05,2.323e-05,3.095e-05,3.613e-05,2.631e-05,2.768e-05,2.975e-05,2.606e-05,3.585e-05,3.444e-05,3.86e-05,3.954e-05,4.631e-05,4.408e-05,4.099e-05,4.839e-05,5.446e-05,4.322e-05,3.164e-05,4.193e-05,6.816e-05,8.684e-05,7.359e-05,9.476e-05,9.994e-05,9.524e-05,9.473e-05,9.7e-05,9.277e-05,8.73e-05,8.99e-05,9.694e-05,9.738e-05,9.302e-05,0.00011989,0.00013892,0.00014122,0.0001491,0.00014479,0.00015684,0.00017548,0.00019029,0.00018247,0.00017828,0.00021247,0.00024142,0.00025395,0.00024425,0.00024099,0.00025152,0.00028412,0.00035295,0.00035765,0.00033729,0.0003441,0.00035633,0.00035747,0.00041283,0.00040119,0.00040646,0.00042413,0.00044663,0.00050821,0.00055585,0.0005995,0.0006309,0.00063796,0.0007281,0.00083584,0.00091121,0.00097804,0.00112797,0.00106376,0.00101268,0.00098772,0.00098593,0.00099764,0.00099558,0.00095037,0.00090358,0.00086824,0.00087848,0.00088002,0.00091712,0.00095599,0.0009857,0.0009424,0.00092598,0.00100795,0.00118167
ISS_006RI_LPHRLFMOV001_PRIME,7622,1,2005-04-13T13:41:20,152.44,152.44,6.2562413,0.0,33.072758,83.303345,67.9820476,0.4250854,0.0,1.812e-05,2.541e-05,3.07e-05,3.098e-05,2.054e-05,1.894e-05,2.027e-05,2.157e-05,2.159e-05,1.283e-05,2.634e-05,3.225e-05,3.151e-05,2.732e-05,3.71e-05,3.242e-05,3.638e-05,3.776e-05,3.812e-05,4.067e-05,4.405e-05,4.324e-05,3.783e-05,2.96e-05,4.797e-05,5.12e-05,4.849e-05,5.925e-05,8.966e-05,8.277e-05,0.0001032,9.713e-05,7.868e-05,7.603e-05,9.018e-05,0.0001007,9.738e-05,8.748e-05,7.86e-05,9.411e-05,0.0001037,0.00013014,0.0001527,0.000153,0.00014791,0.00015698,0.00015134,0.00014848,0.00017416,0.00019018,0.00018851,0.00021029,0.00024448,0.00024235,0.0002421,0.00024309,0.00024641,0.00027075,0.0003467,0.00033315,0.00034099,0.0003462,0.00034562,0.00034469,0.00039883,0.00040794,0.00040473,0.00040281,0.00045446,0.00048589,0.00053893,0.00058688,0.00062942,0.00065963,0.00073586,0.00081688,0.00090239,0.0010164,0.0011165,0.00106989,0.00102251,0.00099206,0.00100473,0.00099086,0.00099818,0.00096602,0.00091445,0.00087152,0.00087451,0.00086767,0.00093693,0.00100543,0.00099557,0.00093583,0.00095314,0.0010479,0.00119101
ISS_006RI_LPHRLFMOV001_PRIME,7623,1,2005-04-13T13:41:20,152.46,152.46,6.2565875,0.0,33.072613,83.30303,67.9820476,0.4233911,0.0,2.111e-05,2.1e-05,2.278e-05,2.298e-05,2.078e-05,2.019e-05,2.467e-05,2.243e-05,2.521e-05,2.876e-05,3.209e-05,3.313e-05,3.242e-05,3.048e-05,2.489e-05,3.009e-05,3.366e-05,3.634e-05,3.938e-05,3.764e-05,3.247e-05,3.626e-05,4.136e-05,3.539e-05,3.663e-05,3.743e-05,4.298e-05,5.341e-05,7.609e-05,7.885e-05,7.81e-05,7.868e-05,8.047e-05,9.444e-05,7.767e-05,8.336e-05,9.019e-05,9.401e-05,9.109e-05,9.232e-05,9.646e-05,0.00011296,0.00014453,0.00013823,0.00014732,0.0001568,0.00015495,0.00014491,0.00019517,0.00019689,0.00019729,0.00020777,0.00023269,0.00024465,0.00025178,0.00025879,0.00026055,0.00024667,0.00034038,0.00033862,0.00035509,0.00034775,0.00035432,0.00035352,0.00038457,0.00040126,0.00040502,0.00040588,0.00045733,0.00050341,0.00054485,0.00059004,0.00062663,0.0006705,0.00073265,0.00079716,0.0008855,0.00098053,0.00108726,0.00106328,0.00101976,0.00098973,0.00098218,0.00100012,0.0010002,0.00097279,0.00092882,0.0008749,0.00087789,0.00087912,0.00091258,0.00099034,0.00099663,0.00096169,0.00094518,0.00102209,0.00123711
ISS_006RI_LPHRLFMOV001_PRIME,7624,1,2005-04-13T13:41:20,152.48,152.48,6.256993,0.0,33.072468,83.30272,67.9820476,0.42636067,0.0,1.061e-05,1.357e-05,2.138e-05,1.929e-05,2.519e-05,2.803e-05,2.664e-05,2.733e-05,2.752e-05,2.514e-05,2.178e-05,1.902e-05,1.674e-05,3.22e-05,3.219e-05,3.32e-05,3.322e-05,3.13e-05,3.416e-05,3.358e-05,3.246e-05,3.018e-05,2.133e-05,4.322e-05,4.255e-05,3.772e-05,3.357e-05,3.447e-05,8.942e-05,8.499e-05,8.002e-05,7.71e-05,7.704e-05,9.206e-05,9.165e-05,9.069e-05,9.052e-05,9.094e-05,9.06e-05,9.265e-05,9.447e-05,0.00010704,0.00015236,0.00016012,0.00014874,0.00014533,0.00015185,0.0001443,0.00018817,0.00019223,0.00019166,0.00019647,0.00023864,0.00023133,0.00023302,0.00023577,0.00023666,0.00023827,0.00033372,0.00036114,0.00035816,0.00035309,0.00035647,0.00034815,0.00037298,0.00040273,0.00040971,0.00040907,0.00048479,0.00053813,0.00058606,0.00061798,0.00062793,0.00067133,0.00071818,0.00078171,0.00089023,0.00096867,0.00107904,0.00109078,0.00104236,0.00099025,0.00099543,0.00098081,0.00097757,0.00097394,0.00094172,0.000881,0.00087176,0.00090233,0.00096166,0.00100431,0.00099214,0.00095343,0.00094536,0.00098147,0.00119967
ISS_006RI_LPHRLFMOV001_PRIME,7625,1,2005-04-13T13:40:48,152.5,152.5,6.2568455,0.0,33.081097,83.306625,67.9820476,0.42659947,0.0,-1.736e-05,-1.323e-05,-1.193e-05,-1.33e-05,-7.56e-06,3.628e-05,4.559e-05,4.157e-05,3.638e-05,4.19e-05,4.351e-05,4.474e-05,4.698e-05,5.062e-05,4.459e-05,4.702e-05,5.07e-05,5.257e-05,4.774e-05,4.996e-05,5.96e-05,6.352e-05,6.113e-05,5.496e-05,6.551e-05,6.153e-05,5.45e-05,4.87e-05,5.779e-05,7.102e-05,6.618e-05,6.661e-05,6.965e-05,6.362e-05,6.528e-05,9.364e-05,0.00011278,0.00010792,0.00010833,0.00010348,0.00010063,0.00010458,0.00011344,0.00011717,0.00010874,0.00014526,0.00017913,0.00019787,0.00019786,0.00020204,0.00020633,0.00022812,0.00026262,0.00026023,0.00026684,0.00028595,0.00030557,0.00031096,0.00030818,0.00035704,0.0003628,0.00035876,0.00036845,0.00037588,0.00037348,0.00041035,0.00044014,0.00040711,0.00047511,0.00052152,0.0005555,0.00059057,0.00064667,0.00068899,0.00074479,0.00084562,0.00097431,0.00101587,0.00104649,0.00106763,0.00107346,0.00106603,0.00102214,0.00100348,0.00100003,0.00097477,0.0009344,0.00089772,0.00089344,0.00089456,0.00091241,0.00096211,0.00103177,0.0010224,0.00097177,0.00100228,0.00121315
ISS_006RI_LPHRLFMOV001_PRIME,7626,1,2005-04-13T13:40:48,152.52,152.52,6.256693,0.0,33.080944,83.30631,67.9820476,0.42549326,0.0,-1.085e-05,-1.108e-05,-1.007e-05,-2.5e-06,-2.063e-05,2.395e-05,4.386e-05,4.555e-05,5.327e-05,4.404e-05,4.285e-05,4.643e-05,5.091e-05,4.47e-05,4.339e-05,4.392e-05,4.551e-05,4.839e-05,5.67e-05,5.554e-05,6.126e-05,6.004e-05,4.892e-05,6.088e-05,6.366e-05,5.627e-05,6.101e-05,5.425e-05,5.588e-05,5.727e-05,6.003e-05,6.357e-05,6.655e-05,7.291e-05,5.975e-05,7.911e-05,0.00010228,0.00010384,0.00010581,0.00010404,0.00010396,0.00010752,0.00012163,0.0001063,0.00011434,0.00013958,0.00017097,0.0002087,0.00020741,0.00021395,0.00021507,0.00022212,0.00025127,0.00025229,0.00025572,0.00028182,0.00031925,0.00032238,0.00031669,0.000341,0.00036334,0.00037181,0.00036893,0.00038739,0.00037867,0.00038438,0.00041646,0.00043412,0.00046867,0.00050981,0.00054502,0.00058396,0.00065239,0.0007029,0.00073698,0.00080856,0.00092589,0.00101275,0.00104196,0.00105544,0.00106522,0.0010668,0.00102975,0.00100559,0.00100712,0.00100319,0.00093935,0.00087669,0.0008862,0.00090458,0.00092639,0.00095582,0.00102767,0.0010084,0.00099934,0.00103612,0.00120765
ISS_006RI_LPHRLFMOV001_PRIME,7627,1,2005-04-13T13:40:48,152.54,152.54,6.2565956,0.0,33.08079,83.306,67.9820476,0.42629685,0.0,3.283e-05,3.439e-05,3.925e-05,3.024e-05,3.333e-05,3.859e-05,4.219e-05,4.047e-05,4.337e-05,4.932e-05,4.695e-05,4.439e-05,4.878e-05,5.082e-05,5.053e-05,4.636e-05,4.37e-05,4.863e-05,4.292e-05,4.468e-05,4.382e-05,4.367e-05,4.888e-05,5.178e-05,4.569e-05,5.063e-05,5.486e-05,5.499e-05,5.502e-05,6.316e-05,6.622e-05,6.5e-05,6.022e-05,6.014e-05,5.972e-05,7.475e-05,9.808e-05,9.919e-05,0.00010176,0.00010322,0.00011216,0.00011015,0.00010568,0.00010108,0.00010607,0.00012138,0.0001525,0.00019907,0.00020343,0.00020157,0.00020039,0.00020485,0.00024823,0.00024939,0.0002569,0.00027836,0.00031113,0.00030587,0.000304,0.00033431,0.00036445,0.00035995,0.00036495,0.00036582,0.00036778,0.00037816,0.00041477,0.00041385,0.00045547,0.00049135,0.00053041,0.00057879,0.00063704,0.0006893,0.00072966,0.0007957,0.00093609,0.00101031,0.00103303,0.00105075,0.00106063,0.00105369,0.00099615,0.00099499,0.00099123,0.00097934,0.00096812,0.0009059,0.00090841,0.00091148,0.00089625,0.00094996,0.00100499,0.00100855,0.00100402,0.00095274,0.001192
