Observation,Slice#,Num Data,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std,EWI,EWI Std,Normal EWI,Normal EWI Std,EWC,EWC Std,Normal EWC,Normal EWC Std,EWO,EWO Std,Normal EWO,Normal EWO Std,EW139470,EW139470 STD,Normal EW139470,Normal EW139470 STD,EW139550,EW139550 STD,Normal EW139550,Normal EW139550 STD,EW139630,EW139630 STD,Normal EW139630,Normal EW139630 STD,EW139710,EW139710 STD,Normal EW139710,Normal EW139710 STD,EW139790,EW139790 STD,Normal EW139790,Normal EW139790 STD,EW139870,EW139870 STD,Normal EW139870,Normal EW139870 STD,EW139950,EW139950 STD,Normal EW139950,Normal EW139950 STD,EW140030,EW140030 STD,Normal EW140030,Normal EW140030 STD,EW140110,EW140110 STD,Normal EW140110,Normal EW140110 STD,EW140190,EW140190 STD,Normal EW140190,Normal EW140190 STD,EW140270,EW140270 STD,Normal EW140270,Normal EW140270 STD,EW140350,EW140350 STD,Normal EW140350,Normal EW140350 STD,EW140430,EW140430 STD,Normal EW140430,Normal EW140430 STD,EW140510,EW140510 STD,Normal EW140510,Normal EW140510 STD,EW140590,EW140590 STD,Normal EW140590,Normal EW140590 STD,EW140670,EW140670 STD,Normal EW140670,Normal EW140670 STD,EW140750,EW140750 STD,Normal EW140750,Normal EW140750 STD,EW140830,EW140830 STD,Normal EW140830,Normal EW140830 STD,EW140910,EW140910 STD,Normal EW140910,Normal EW140910 STD
ISS_211RF_FMOVIE001_PRIME,0,18000,2015-01-03T18:11:09,0.0,359.98,13.463,14.351,13.896,79.82,82.621,81.286,61.425,61.79,61.61,66.249,100.0,1.5287,0.38394,0.72688,0.1828,0.31715,0.02221,0.1508,0.01064,1.04874,0.36979,0.49866,0.17601,0.16281,0.02484,0.07742,0.01186,0.00389,0.0022,0.00185,0.00105,0.00648,0.00238,0.00308,0.00113,0.00903,0.00263,0.00429,0.00126,0.01313,0.00279,0.00624,0.00133,0.02198,0.00291,0.01045,0.00139,0.04225,0.00329,0.02009,0.00158,0.07803,0.00491,0.0371,0.00236,0.12311,0.00819,0.05854,0.0039,0.18537,0.03915,0.08813,0.01859,0.70264,0.32875,0.33412,0.15651,0.26505,0.06696,0.12601,0.03179,0.07201,0.00738,0.03424,0.00353,0.0096,0.00311,0.00456,0.00148,0.00088,0.00268,0.00042,0.00128,-0.00079,0.00248,-0.00038,0.00118,-0.00119,0.00232,-0.00057,0.0011,-0.00119,0.00205,-0.00057,0.00098,-0.00101,0.00181,-0.00048,0.00086,-0.00057,0.00128,-0.00027,0.00061
ISS_211RF_HIRESFRNG001_PRIME,0,3936,2015-01-10T03:44:29,163.78,243.24,4.56,5.77,5.116,113.776,124.844,119.537,120.339,125.13,122.816,66.213,21.866666666666667,2.05041,0.45478,1.10736,0.23787,0.47445,0.05699,0.25588,0.02121,1.39511,0.42893,0.75372,0.23065,0.18085,0.01865,0.09776,0.00809,0.00528,0.00119,0.00284,0.00056,0.00706,0.0015,0.0038,0.00069,0.00954,0.00169,0.00514,0.00075,0.01416,0.00193,0.00764,0.00081,0.02317,0.00265,0.0125,0.00102,0.04719,0.00441,0.02548,0.00149,0.12061,0.01133,0.06511,0.0037,0.21854,0.02924,0.11781,0.01152,0.23241,0.03381,0.12602,0.01972,0.95543,0.41756,0.51736,0.22881,0.33263,0.10677,0.17817,0.0517,0.07068,0.01018,0.03811,0.00416,0.01101,0.00225,0.00592,0.00103,0.00232,0.00099,0.00125,0.00052,0.00061,0.00085,0.00033,0.00045,0.00011,0.00077,6e-05,0.00041,-8e-05,0.00071,-4e-05,0.00037,-0.00015,0.00063,-8e-05,0.00033,-0.00013,0.00043,-7e-05,0.00023
ISS_211RI_EGAPMOVMP001_PRIME,0,17996,2015-01-02T23:46:37,0.0,359.98,14.505,15.637,15.037,83.031,85.643,84.41,61.174,61.642,61.429,66.254,99.97777777777777,1.53857,0.38914,0.73585,0.18633,0.31642,0.01649,0.15133,0.00798,1.05551,0.37478,0.50482,0.17937,0.16664,0.02443,0.0797,0.01175,0.00368,0.00183,0.00176,0.00088,0.00607,0.00186,0.0029,0.00089,0.00843,0.00189,0.00403,0.0009,0.01245,0.00209,0.00595,0.001,0.02174,0.00228,0.0104,0.00109,0.04227,0.00265,0.02022,0.00127,0.07836,0.00455,0.03748,0.00219,0.12388,0.00845,0.05925,0.00407,0.18933,0.04312,0.09055,0.02062,0.70297,0.33072,0.33622,0.1583,0.2687,0.06806,0.1285,0.03256,0.07316,0.00925,0.03499,0.00444,0.01056,0.00245,0.00505,0.00118,0.00126,0.00163,0.0006,0.00078,-0.00073,0.00155,-0.00035,0.00074,-0.00126,0.00141,-0.0006,0.00067,-0.0012,0.00133,-0.00058,0.00064,-0.00081,0.00128,-0.00039,0.00061,-0.00029,0.00106,-0.00014,0.00051
ISS_212RF_FMOVIE001_PRIME_1,0,8084,2015-02-07T00:23:57,168.82,330.48,10.735,15.123,11.46,75.77,77.893,76.867,70.606,71.122,70.977,66.03,44.91111111111111,1.90589,0.44775,0.62124,0.14594,0.45079,0.02877,0.14693,0.00947,1.34386,0.43356,0.43805,0.14126,0.11124,0.01851,0.03626,0.00602,0.0033,0.00216,0.00108,0.0007,0.00534,0.00264,0.00174,0.00086,0.0069,0.00264,0.00225,0.00086,0.01121,0.00248,0.00366,0.00081,0.02024,0.00249,0.0066,0.00081,0.04665,0.00304,0.0152,0.00098,0.12905,0.00578,0.04206,0.00187,0.20019,0.01795,0.06525,0.00584,0.2287,0.05947,0.07459,0.01962,0.89068,0.38536,0.29025,0.1253,0.31209,0.08142,0.10176,0.02667,0.05253,0.00727,0.01712,0.0024,0.0089,0.00238,0.0029,0.00078,-0.00014,0.00189,-5e-05,0.00062,-0.00202,0.00174,-0.00066,0.00057,-0.00243,0.00161,-0.00079,0.00052,-0.0023,0.00152,-0.00075,0.00049,-0.0019,0.00145,-0.00062,0.00047,-0.00109,0.00108,-0.00035,0.00035
ISS_212RF_FMOVIE001_PRIME_2,0,8053,2015-02-07T06:36:45,173.78,334.82,10.055,11.876,10.376,82.149,84.196,83.234,71.038,71.379,71.271,66.024,44.73888888888889,2.12735,0.50231,0.6831,0.16144,0.44771,0.05772,0.14377,0.01863,1.50649,0.46019,0.48375,0.14789,0.17314,0.02837,0.05558,0.00903,0.00478,0.00285,0.00154,0.00091,0.00736,0.00331,0.00236,0.00106,0.00948,0.00235,0.00305,0.00076,0.01344,0.00209,0.00432,0.00067,0.02252,0.00236,0.00723,0.00076,0.04467,0.00254,0.01434,0.00081,0.09703,0.00536,0.03115,0.00173,0.21003,0.03555,0.06744,0.01146,0.49855,0.3445,0.16013,0.1107,0.82225,0.31151,0.26399,0.09993,0.2977,0.07464,0.09559,0.02395,0.07297,0.01317,0.02343,0.00421,0.02653,0.00407,0.00852,0.00132,0.00614,0.00189,0.00197,0.00061,-4e-05,0.00171,-1e-05,0.00055,-0.00163,0.00172,-0.00052,0.00055,-0.00185,0.00156,-0.00059,0.0005,-0.00164,0.00154,-0.00053,0.00049,-0.00096,0.00102,-0.00031,0.00033
ISS_213RF_FMOVIE001_PRIME,0,18000,2015-03-09T20:46:21,0.0,359.98,12.139,17.85,13.064,99.487,102.313,100.929,81.421,81.573,81.507,65.827,100.0,4.97488,0.86863,0.7347,0.12831,0.91628,0.0519,0.13532,0.00769,3.39323,0.83686,0.50113,0.12366,0.66537,0.09115,0.09825,0.01338,0.01005,0.00251,0.00148,0.00037,0.0166,0.00427,0.00245,0.00063,0.01998,0.00432,0.00295,0.00064,0.029,0.00298,0.00428,0.00044,0.04186,0.00279,0.00618,0.00041,0.06851,0.00306,0.01012,0.00045,0.15674,0.0089,0.02315,0.00132,0.47841,0.03192,0.07066,0.00473,0.96058,0.24833,0.14187,0.03671,2.06446,0.60356,0.30489,0.08917,0.70498,0.19015,0.10411,0.02807,0.30092,0.06449,0.04444,0.0095,0.09483,0.01659,0.014,0.00244,0.02851,0.0034,0.00421,0.0005,0.00654,0.00168,0.00097,0.00025,-0.00067,0.00146,-0.0001,0.00021,-0.00267,0.00124,-0.00039,0.00018,-0.0024,0.00131,-0.00036,0.00019,-0.00135,0.00115,-0.0002,0.00017
ISS_213RF_FMOVIE002_PRIME,0,16870,2015-03-10T22:27:09,0.0,359.98,10.249,23.54,11.696,93.58,97.145,95.521,81.329,81.658,81.536,65.821,93.72222222222221,4.72679,0.87579,0.69569,0.12866,0.86032,0.05915,0.12664,0.00887,3.23389,0.85739,0.47597,0.12605,0.63258,0.09561,0.09308,0.01393,0.01082,0.00504,0.00159,0.00074,0.01545,0.00557,0.00227,0.00082,0.01864,0.00578,0.00274,0.00085,0.02745,0.00532,0.00404,0.00078,0.03917,0.00487,0.00577,0.00072,0.06301,0.00474,0.00927,0.00071,0.14489,0.00821,0.02133,0.00125,0.45015,0.0351,0.06626,0.00527,0.92848,0.27183,0.13667,0.04002,1.97825,0.61942,0.29115,0.09107,0.64551,0.17562,0.095,0.02579,0.28874,0.06068,0.04249,0.00889,0.08797,0.01468,0.01294,0.00214,0.02741,0.00559,0.00403,0.00082,0.00728,0.00377,0.00107,0.00055,-0.00037,0.00316,-5e-05,0.00047,-0.00228,0.00329,-0.00034,0.00048,-0.00237,0.00317,-0.00035,0.00047,-0.00142,0.0024,-0.00021,0.00035
ISS_231RI_EGAPMOVMP001_PRIME,0,17043,2016-02-06T01:18:20,0.0,359.98,13.688,29.628,18.122,101.171,103.566,102.413,80.483,81.306,80.916,64.161,94.68333333333334,4.81762,1.20305,0.7589,0.18147,1.11752,0.13233,0.17653,0.02232,3.19419,1.17582,0.50249,0.17891,0.50592,0.20152,0.07988,0.03181,0.01168,0.00542,0.00184,0.00083,0.01044,0.00546,0.00164,0.00084,0.01683,0.00431,0.00265,0.00066,0.02729,0.00435,0.0043,0.00066,0.05,0.00729,0.00788,0.00109,0.11435,0.01408,0.01804,0.00218,0.27807,0.03097,0.04388,0.00478,0.52842,0.0945,0.08358,0.01622,0.90142,0.41356,0.14205,0.06434,1.85217,0.98077,0.29134,0.15066,0.70134,0.30996,0.11022,0.04783,0.21779,0.09872,0.03446,0.01582,0.07597,0.02593,0.01202,0.00419,0.02529,0.00828,0.00397,0.00124,0.00821,0.0037,0.00129,0.00057,0.00158,0.00287,0.00025,0.00045,-0.00081,0.00257,-0.00013,0.00041,-0.00142,0.00247,-0.00022,0.00039,-0.00102,0.00198,-0.00016,0.00031
ISS_232RF_FMOVIE001_PRIME,0,17145,2016-02-10T00:41:00,13.08,355.96,11.481,16.945,11.951,83.924,86.845,85.384,76.528,77.179,76.865,64.147,95.25,2.97998,0.79858,0.67761,0.18484,0.64012,0.07316,0.14546,0.01668,2.05075,0.80439,0.46654,0.1858,0.28911,0.11024,0.0656,0.02469,0.00506,0.00239,0.00115,0.00055,0.00463,0.00265,0.00106,0.00061,0.00842,0.00198,0.00192,0.00046,0.01296,0.00223,0.00295,0.00051,0.02501,0.00269,0.00569,0.00064,0.06075,0.00438,0.0138,0.00098,0.1583,0.0084,0.03597,0.00187,0.31755,0.0596,0.07215,0.01354,0.49267,0.25488,0.11195,0.0579,1.28013,0.68438,0.29146,0.15813,0.43027,0.1958,0.09767,0.04421,0.13816,0.07133,0.03135,0.01605,0.04065,0.01538,0.00925,0.00354,0.01083,0.0048,0.00247,0.00112,0.00131,0.00213,0.0003,0.00049,-0.00122,0.00164,-0.00028,0.00037,-0.00208,0.00164,-0.00047,0.00037,-0.00213,0.00135,-0.00048,0.00031,-0.00131,0.00101,-0.0003,0.00023
ISS_232RI_EGAPMOVMP001_PRIME_1,0,17083,2016-02-21T02:05:16,0.0,359.98,14.188,24.861,16.324,106.382,108.922,107.707,77.85,78.946,78.333,64.102,94.90555555555555,4.4319,1.50502,0.89505,0.30098,0.78234,0.16169,0.15805,0.03186,3.07288,1.41122,0.62026,0.28282,0.57668,0.16643,0.11675,0.03456,0.00563,0.00408,0.00114,0.00083,0.00955,0.00516,0.00193,0.00105,0.01545,0.00616,0.00312,0.00125,0.02748,0.00691,0.00555,0.00139,0.05318,0.00783,0.01075,0.00154,0.10625,0.01091,0.02146,0.00198,0.19476,0.02665,0.03933,0.00509,0.31749,0.11121,0.06419,0.02228,0.6405,0.52676,0.12846,0.10385,1.87157,1.03627,0.37807,0.20873,0.85978,0.39658,0.17433,0.0812,0.25668,0.07953,0.05188,0.01623,0.06361,0.01947,0.01282,0.0038,0.01449,0.00837,0.00293,0.00169,0.00184,0.00609,0.00037,0.00123,-0.00148,0.00512,-0.0003,0.00104,-0.00218,0.004,-0.00044,0.00081,-0.00182,0.00303,-0.00037,0.00061,-0.00088,0.0019,-0.00018,0.00038
ISS_232RI_EGAPMOVMP001_PRIME_2,0,7632,2016-02-21T15:15:08,0.0,359.98,14.516,22.753,15.871,99.915,100.874,100.347,77.63,78.076,77.813,64.105,42.4,3.68027,1.24106,0.77681,0.26108,0.77868,0.06225,0.16436,0.01289,2.63492,1.18533,0.55613,0.2494,0.26667,0.09857,0.05632,0.02086,0.00858,0.00332,0.00181,0.0007,0.00993,0.00435,0.00209,0.00091,0.01015,0.00376,0.00214,0.00079,0.01921,0.00352,0.00405,0.00074,0.03678,0.00434,0.00776,0.0009,0.0932,0.00743,0.01967,0.0015,0.21229,0.01539,0.0448,0.00313,0.33889,0.03402,0.07153,0.00712,0.50884,0.32215,0.10745,0.06826,1.67179,0.97539,0.35269,0.20493,0.60973,0.2709,0.12884,0.05744,0.11213,0.04035,0.02368,0.00856,0.0369,0.0094,0.00778,0.00195,0.01408,0.00463,0.00297,0.00097,0.0031,0.00318,0.00066,0.00067,-0.00076,0.00274,-0.00016,0.00058,-0.00179,0.00252,-0.00038,0.00053,-0.00174,0.00245,-0.00037,0.00052,-0.00104,0.00196,-0.00022,0.00041
ISS_233RF_FMOVIE001_PRIME_1,0,9491,2016-03-06T01:38:04,0.0,359.98,10.518,11.901,10.812,56.568,58.669,57.669,67.892,68.379,68.106,64.053,52.727777777777774,1.55761,0.52751,0.58062,0.19494,0.25228,0.02614,0.09407,0.00971,1.13777,0.51903,0.42406,0.192,0.16757,0.05983,0.06249,0.02232,0.00158,0.00283,0.00059,0.00106,0.00233,0.00298,0.00087,0.00111,0.00385,0.00287,0.00143,0.00107,0.00713,0.00263,0.00266,0.00098,0.01595,0.00309,0.00595,0.00115,0.03427,0.00351,0.01278,0.0013,0.06068,0.00915,0.02262,0.00338,0.10986,0.01213,0.04097,0.00452,0.16557,0.05572,0.06173,0.02071,0.74018,0.45645,0.27581,0.16891,0.3499,0.11369,0.13049,0.04236,0.06696,0.01879,0.02497,0.00703,0.01074,0.00431,0.004,0.0016,0.00021,0.00286,8e-05,0.00107,-0.00273,0.00265,-0.00102,0.00099,-0.00322,0.0023,-0.0012,0.00086,-0.00277,0.00253,-0.00103,0.00094,-0.00199,0.00278,-0.00074,0.00104,-0.00088,0.00215,-0.00033,0.0008
ISS_234RF_FMOVIE001_PRIME,0,7896,2016-04-01T01:26:20,0.0,359.98,6.11,7.045,6.464,35.326,39.73,37.623,68.896,69.681,69.286,63.964,43.86666666666667,1.65035,0.4736,0.5839,0.16919,0.24307,0.06573,0.08596,0.02326,1.3036,0.46113,0.46126,0.16455,0.10368,0.05696,0.03668,0.02021,0.00098,0.00477,0.00035,0.00168,0.00073,0.00601,0.00026,0.00213,0.00111,0.00748,0.00039,0.00265,0.00341,0.00863,0.0012,0.00306,0.00978,0.00956,0.00346,0.00338,0.02667,0.01033,0.00943,0.00365,0.05575,0.01138,0.01973,0.00409,0.12676,0.01656,0.04483,0.00581,0.26611,0.13552,0.09398,0.04741,0.85282,0.37841,0.30199,0.13546,0.26139,0.10454,0.09243,0.03707,0.04888,0.01448,0.0173,0.00519,0.0127,0.00968,0.0045,0.00345,0.00091,0.0078,0.00032,0.00276,-0.00417,0.00703,-0.00148,0.00249,-0.00471,0.00601,-0.00167,0.00213,-0.004,0.00497,-0.00142,0.00177,-0.00311,0.00387,-0.0011,0.00137,-0.00166,0.00222,-0.00059,0.00079
ISS_234RI_EGAPMOVMP001_PRIME,0,15959,2016-04-07T23:05:00,0.0,359.98,13.082,17.853,13.669,106.889,110.064,108.491,74.098,75.677,74.844,63.94,88.66111111111111,3.44247,1.06449,0.89959,0.27927,0.50797,0.04442,0.13273,0.01137,2.35908,0.94394,0.61703,0.24873,0.57542,0.33543,0.14982,0.08721,0.0041,0.00289,0.00108,0.00077,0.00593,0.00336,0.00156,0.0009,0.00579,0.00344,0.00152,0.00092,0.01162,0.00347,0.00304,0.00091,0.02026,0.00358,0.00529,0.00094,0.04101,0.00606,0.0107,0.00148,0.10641,0.01064,0.0278,0.00272,0.26429,0.0236,0.06906,0.00606,0.56574,0.31564,0.1476,0.08217,1.51582,0.70388,0.39686,0.18628,0.50982,0.24558,0.13318,0.06418,0.26336,0.1683,0.06833,0.04328,0.09518,0.12536,0.02485,0.03295,0.02961,0.02442,0.00777,0.00639,0.00765,0.00772,0.002,0.00202,0.00058,0.00408,0.00015,0.00107,-0.00155,0.00258,-0.00041,0.00067,-0.00191,0.00262,-0.0005,0.00068,-0.00122,0.00246,-0.00032,0.00064
ISS_235RF_FMOVIE001_PRIME,0,16001,2016-05-01T13:42:20,0.0,359.98,8.45,9.797,9.022,20.862,26.416,23.758,64.972,66.837,65.881,63.866,88.89444444444445,1.50096,0.62312,0.6124,0.25037,0.15875,0.04636,0.06472,0.0184,1.15059,0.54795,0.46961,0.22087,0.19162,0.25318,0.07806,0.1023,-0.00277,0.00715,-0.00114,0.00288,-0.00398,0.00649,-0.00163,0.00263,-0.00414,0.00912,-0.0017,0.00368,-0.00403,0.00573,-0.00166,0.00233,-0.00153,0.00475,-0.00064,0.00194,0.00777,0.0049,0.00317,0.00198,0.03713,0.00682,0.01514,0.00265,0.10777,0.01897,0.04397,0.00737,0.28465,0.20822,0.11639,0.08463,0.72595,0.42082,0.296,0.16922,0.22959,0.18612,0.09385,0.07543,0.1045,0.1172,0.04265,0.04747,0.0323,0.08115,0.01308,0.03275,0.00643,0.0364,0.00258,0.01469,-0.00307,0.00545,-0.00126,0.00222,-0.00535,0.00362,-0.00219,0.00149,-0.00484,0.00302,-0.00199,0.00124,-0.00359,0.00266,-0.00147,0.00109,-0.00184,0.00188,-0.00075,0.00077
ISS_235RF_FMOVIE002_PRIME_1,0,9195,2016-05-09T19:29:32,0.0,359.98,12.678,14.452,12.939,104.741,106.921,105.857,69.0,70.37,69.661,63.841,51.083333333333336,2.73454,1.37627,0.94784,0.46456,0.47595,0.20241,0.16505,0.06778,1.88066,1.1596,0.65169,0.39292,0.37792,0.18023,0.13109,0.06097,0.00511,0.00233,0.00177,0.0008,0.00976,0.00258,0.00339,0.00091,0.00979,0.00279,0.00341,0.00097,0.01363,0.00306,0.00473,0.00104,0.0249,0.00513,0.00865,0.0017,0.05183,0.01252,0.01799,0.00415,0.12167,0.03657,0.04221,0.01214,0.20555,0.12132,0.07123,0.04079,0.32061,0.435,0.11057,0.14698,1.13959,0.71517,0.3948,0.24351,0.61074,0.44022,0.21246,0.15116,0.16144,0.07577,0.05589,0.02542,0.05322,0.01637,0.01844,0.00543,0.01068,0.00649,0.0037,0.0022,0.00149,0.00327,0.00051,0.00112,-0.0009,0.00244,-0.00032,0.00085,-0.0017,0.0022,-0.00059,0.00077,-0.00178,0.00191,-0.00062,0.00066,-0.00111,0.00129,-0.00038,0.00045
ISS_235RF_FMOVIE002_PRIME_2,0,8548,2016-05-10T02:30:52,0.0,359.98,15.404,20.542,16.476,97.389,99.059,98.196,68.625,69.497,69.049,63.844,47.488888888888894,2.28637,1.35829,0.81558,0.47538,0.49118,0.04977,0.17562,0.01773,1.62217,1.09495,0.57857,0.38409,0.17302,0.31317,0.06139,0.10981,0.0029,0.00222,0.00103,0.00079,0.00485,0.00253,0.00173,0.0009,0.00884,0.00249,0.00316,0.00088,0.01632,0.00249,0.00583,0.00089,0.03119,0.00292,0.01115,0.00101,0.0635,0.00487,0.0227,0.00163,0.12809,0.01115,0.04578,0.00376,0.2067,0.03326,0.07393,0.01207,0.55165,0.26315,0.19777,0.09497,0.89646,0.75739,0.31912,0.26651,0.26515,0.51929,0.09406,0.18215,0.08381,0.13156,0.02977,0.04612,0.02627,0.027,0.00935,0.00946,0.00566,0.00937,0.00201,0.00329,0.00036,0.00431,0.00012,0.00152,-0.00124,0.00257,-0.00045,0.00092,-0.00169,0.00206,-0.00061,0.00074,-0.00154,0.00193,-0.00055,0.00069,-0.00092,0.00132,-0.00033,0.00047
ISS_236RF_FMOVIE002_PRIME,0,18000,2016-06-10T12:09:00,0.0,359.98,11.548,12.254,11.899,94.945,99.659,97.281,62.948,65.853,64.377,63.753,100.0,1.90265,0.91746,0.8191,0.38534,0.37723,0.05458,0.16325,0.02482,1.33793,0.80846,0.57569,0.34131,0.18749,0.16663,0.08016,0.07018,0.00163,0.00275,0.0007,0.00121,0.00208,0.00271,0.0009,0.00118,0.0041,0.00251,0.00177,0.00109,0.00708,0.00229,0.00306,0.00099,0.0151,0.00234,0.00652,0.00099,0.03741,0.00385,0.01617,0.00163,0.09293,0.00981,0.04014,0.00386,0.1875,0.0424,0.08123,0.01898,0.34728,0.32339,0.14936,0.13681,0.79398,0.54193,0.34203,0.23001,0.29724,0.36553,0.12738,0.15459,0.08519,0.06601,0.0364,0.02771,0.02623,0.01389,0.01131,0.00591,0.00827,0.00424,0.00358,0.00182,0.00108,0.00253,0.00046,0.00109,-0.00097,0.00194,-0.00042,0.00084,-0.00133,0.00198,-0.00058,0.00086,-0.00132,0.00192,-0.00057,0.00083,-0.00082,0.00141,-0.00035,0.00061
ISS_239RF_FMOVIE001_PRIME,0,17385,2016-08-02T13:36:28,0.0,359.98,9.808,10.195,9.986,47.273,53.584,50.453,40.945,41.466,41.084,63.617,96.58333333333333,0.77404,0.25733,0.58345,0.19405,0.12104,0.02292,0.09124,0.01729,0.61346,0.24323,0.46241,0.1834,0.03954,0.02005,0.0298,0.01512,-0.00031,0.00214,-0.00024,0.00162,-0.00014,0.00269,-0.00011,0.00202,-0.0009,0.00272,-0.00068,0.00205,6e-05,0.00258,4e-05,0.00195,0.00385,0.00244,0.0029,0.00184,0.01692,0.00237,0.01275,0.00179,0.03759,0.00409,0.02833,0.00308,0.05496,0.01245,0.04143,0.00939,0.09786,0.06674,0.07377,0.05033,0.42432,0.22134,0.31983,0.16686,0.12759,0.0453,0.09618,0.03416,0.02207,0.00578,0.01664,0.00435,0.0027,0.00229,0.00204,0.00173,-0.0021,0.00199,-0.00159,0.0015,-0.00284,0.00183,-0.00214,0.00138,-0.00271,0.00178,-0.00204,0.00134,-0.00225,0.00187,-0.0017,0.00141,-0.00172,0.00203,-0.0013,0.00153,-0.00089,0.00157,-0.00067,0.00119
ISS_239RF_FMOVIE002_PRIME_1,0,9232,2016-08-12T12:44:44,0.0,359.98,9.052,9.45,9.12,112.996,116.595,114.802,64.208,67.166,65.662,63.591,51.288888888888884,2.29438,0.36461,0.944,0.14332,0.4142,0.04182,0.17022,0.01303,1.55653,0.33848,0.64166,0.14078,0.32365,0.12265,0.13212,0.04602,0.00892,0.00331,0.00365,0.00133,0.00875,0.00482,0.00357,0.00198,0.00805,0.00322,0.0033,0.0013,0.01103,0.00263,0.00453,0.00102,0.01749,0.00279,0.00718,0.00102,0.03373,0.00248,0.01388,0.00083,0.08447,0.00583,0.03475,0.00179,0.20355,0.01627,0.08369,0.00444,0.38208,0.06385,0.15733,0.02632,0.93127,0.28529,0.38377,0.11761,0.38376,0.13626,0.15814,0.05586,0.13185,0.07919,0.05355,0.03031,0.06269,0.01723,0.02564,0.00649,0.02282,0.00332,0.00942,0.00152,0.00532,0.00185,0.00218,0.00073,0.00128,0.0018,0.00051,0.00074,-0.0007,0.00175,-0.00029,0.00072,-0.00126,0.00135,-0.00052,0.00056,-0.00071,0.00096,-0.00029,0.0004
ISS_239RF_FMOVIE002_PRIME_2,0,6414,2016-08-12T20:09:32,0.0,359.98,9.882,11.197,10.206,103.621,105.956,104.782,63.087,64.833,63.953,63.594,35.63333333333333,1.7052,0.2831,0.74918,0.12777,0.41519,0.03694,0.18243,0.01812,1.23572,0.26211,0.54281,0.11641,0.0543,0.01804,0.02394,0.00822,0.00296,0.00164,0.0013,0.00072,0.00592,0.00185,0.00259,0.00081,0.01066,0.00188,0.00468,0.00081,0.01999,0.00246,0.00876,0.00098,0.0397,0.0041,0.01741,0.00157,0.06891,0.00275,0.03025,0.00112,0.0846,0.00334,0.03714,0.00155,0.16395,0.03839,0.07218,0.01791,0.15972,0.04369,0.06998,0.01872,0.9047,0.26757,0.39773,0.11936,0.22919,0.04762,0.10057,0.02065,0.02638,0.00672,0.01163,0.00313,0.00171,0.0016,0.00076,0.00071,-0.00214,0.00164,-0.00094,0.00072,-0.00297,0.00178,-0.0013,0.00078,-0.00286,0.00186,-0.00126,0.00081,-0.00243,0.00186,-0.00107,0.00082,-0.00183,0.00176,-0.0008,0.00077,-0.00095,0.00122,-0.00042,0.00053
ISS_239RI_HIRESAFRG001_PRIME_1,0,5148,2016-08-07T15:05:00,92.44,195.38,3.302,3.475,3.352,74.974,90.301,82.52,123.764,134.981,129.397,63.606,28.599999999999998,1.14168,0.22802,0.7268,0.16607,0.19564,0.02348,0.12392,0.01735,0.92149,0.23213,0.58734,0.16264,0.02455,0.00437,0.01554,0.0029,0.00111,0.00088,0.00071,0.00057,0.00214,0.00075,0.00136,0.00049,0.00452,0.00105,0.00286,0.00068,0.00951,0.00094,0.00601,0.00062,0.01979,0.00126,0.01251,0.00087,0.03434,0.00219,0.02171,0.00142,0.04695,0.01021,0.03008,0.00799,0.06584,0.02626,0.04149,0.01645,0.27136,0.20802,0.17454,0.14194,0.5134,0.20384,0.32625,0.13871,0.16118,0.05718,0.10196,0.03513,0.01095,0.00148,0.0069,0.00077,0.00161,0.00113,0.00103,0.00073,0.00023,0.001,0.00015,0.00064,-0.00019,0.00072,-0.00012,0.00046,-0.00029,0.00065,-0.00018,0.00041,-0.00029,0.00061,-0.00018,0.00039,-0.00028,0.00064,-0.00017,0.00041,-0.0002,0.00066,-0.00013,0.00042
ISS_240RF_FMOVIE002_PRIME,0,10126,2016-08-23T01:03:56,0.0,359.98,8.047,14.65,8.466,130.02,134.649,132.408,77.31,81.141,79.237,63.568,56.25555555555556,7.6905,1.46321,1.41206,0.17031,1.55652,0.32961,0.28449,0.03216,4.84337,0.94805,0.8947,0.15309,1.29061,0.57198,0.23287,0.07793,0.0085,0.00686,0.00166,0.00132,0.03734,0.01038,0.00682,0.00132,0.03702,0.01857,0.00661,0.00274,0.04037,0.012,0.00732,0.00147,0.06273,0.01353,0.01147,0.00136,0.12619,0.02062,0.02319,0.00177,0.34388,0.04947,0.06333,0.00423,0.76968,0.18062,0.14036,0.01916,1.20555,0.24721,0.22215,0.03911,2.69419,0.57698,0.49862,0.10196,1.51672,0.50332,0.27877,0.08185,0.55163,0.35358,0.0975,0.0509,0.22214,0.05779,0.04056,0.00777,0.06274,0.00884,0.01163,0.00139,0.01687,0.00614,0.00305,0.00081,0.00266,0.00191,0.00048,0.00032,-0.00246,0.00151,-0.00046,0.00028,-0.00327,0.00141,-0.00061,0.00026,-0.00197,0.00097,-0.00037,0.00018
