Observation,Slice#,Num Data,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std,EWI,EWI Std,Normal EWI,Normal EWI Std,EWC,EWC Std,Normal EWC,Normal EWC Std,EWO,EWO Std,Normal EWO,Normal EWO Std,Normal EW3Z,Normal EW3Z Std,Normal EW3ZPN,Normal EW3ZPN Std
ISS_111RF_FMOVIE002_PRIME,226,50,2009-05-26T15:22:38,226.0,226.98,5.546407,5.5718846,5.5570683,34.743824,34.766758,34.75969,101.37454,101.424965,101.39254,88.82511886,53.7,3.06705555,0.41826465,0.60590051,0.08311072,1.08757593,0.14893425,0.21485916,0.02963672,1.51677433,0.30774884,0.29964285,0.06098253,0.46270529,0.00432708,0.0913985,0.00090784,1.11574696,0.18483758,1.09505002,0.1814077
ISS_111RF_FMOVIE002_PRIME,227,50,2009-05-26T15:17:50,227.0,227.98,5.542648,5.5704446,5.554565,34.757385,34.794056,34.775482,101.30204,101.373955,101.33848,88.82511886,53.7,2.53425929,0.16400574,0.49822013,0.03178812,0.88944294,0.14767864,0.17484418,0.02884999,1.17780395,0.0298585,0.2315593,0.00577586,0.4670124,0.00694664,0.09181665,0.00135761,0.89263617,0.03837582,0.8760609,0.03766311
ISS_111RF_FMOVIE002_PRIME,228,50,2009-05-26T15:15:42,228.0,228.98,5.5408,5.567541,5.5512843,34.78479,34.807846,34.79188,101.250854,101.301445,101.28392,88.82511886,53.7,2.53099413,0.24105609,0.49527926,0.04758958,1.16515964,0.08370525,0.22800667,0.01663208,0.89998425,0.17206529,0.17611879,0.03379028,0.46585024,0.00445836,0.0911538,0.00091444,0.79556889,0.10431074,0.78078001,0.10237036
ISS_111RF_FMOVIE002_PRIME,229,50,2009-05-26T15:13:34,229.0,229.98,5.5387564,5.565193,5.549049,34.798862,34.821922,34.807465,101.199684,101.250275,101.230194,88.82511886,53.7,2.41750471,0.05289632,0.47082644,0.0109493,0.84485606,0.09079094,0.16455872,0.01789019,1.10443603,0.04909694,0.21508302,0.0094085,0.46821262,0.0025992,0.0911847,0.00046719,0.83794306,0.01373849,0.82235091,0.0134872
ISS_111RF_FMOVIE002_PRIME,230,50,2009-05-26T15:10:54,230.0,230.98,5.536892,5.563787,5.5474105,34.812794,34.835896,34.822693,101.14849,101.1991,101.176834,88.82511886,53.7,2.34205632,0.0374332,0.45396905,0.00661423,0.77504747,0.02700678,0.15022558,0.00500138,1.09429271,0.02123966,0.21211417,0.00405823,0.47271614,0.00435572,0.0916293,0.00073868,0.81639235,0.01201936,0.80118595,0.01179013
ISS_111RF_FMOVIE002_PRIME,231,50,2009-05-26T15:08:46,231.0,231.98,5.535043,5.5623746,5.5458283,34.826817,34.849964,34.83803,101.097275,101.147896,101.12346,88.82511886,53.7,2.14863032,0.14237616,0.4145666,0.02813436,0.82877229,0.01739343,0.15989488,0.00359205,0.84418617,0.12612588,0.16290305,0.0245919,0.47567186,0.00708111,0.09176867,0.00139168,0.69318339,0.07005355,0.68025973,0.06875387
ISS_111RF_FMOVIE002_PRIME,232,50,2009-05-26T15:06:38,232.0,232.98,5.5333476,5.5619693,5.5448594,34.840702,34.86394,34.85302,101.04606,101.096695,101.07049,88.82511886,53.7,2.31234931,0.14545434,0.44396833,0.02728071,0.78877221,0.01368453,0.15145454,0.00248034,1.04632741,0.13666871,0.20087478,0.02595947,0.47724968,0.0043858,0.09163901,0.00076829,0.78792296,0.07175316,0.77321736,0.07040855
ISS_111RF_FMOVIE002_PRIME,233,50,2009-05-26T15:04:30,233.0,233.98,5.531261,5.5595317,5.542796,34.855137,34.878376,34.869045,100.994835,101.04549,101.01658,88.82511886,53.7,2.55070343,0.14725542,0.48746328,0.02888749,0.88129868,0.03170297,0.16840077,0.00580664,1.18220115,0.17578658,0.22596168,0.03396792,0.4872036,0.00387723,0.09310083,0.00070675,0.87475572,0.08686975,0.85841378,0.08525557
ISS_111RF_FMOVIE002_PRIME,234,50,2009-05-26T15:01:50,234.0,234.98,5.5294375,5.5581365,5.5414324,34.86944,34.892723,34.88472,100.94359,100.994255,100.96306,88.82511886,53.7,2.54457867,0.08077701,0.48389824,0.01472405,0.8740161,0.04123203,0.16622753,0.00806162,1.1715581,0.11377184,0.22277299,0.02133795,0.49900448,0.00558013,0.09489772,0.00096389,0.86616918,0.051219,0.84997,0.05025623
ISS_111RF_FMOVIE002_PRIME,235,50,2009-05-26T14:59:42,235.0,235.98,5.527608,5.556799,5.5401516,34.88384,34.907166,34.9005,100.892334,100.94301,100.90953,88.82511886,53.7,2.2931682,0.29414417,0.43400843,0.05573843,0.81747685,0.02205036,0.15471062,0.00401934,0.97105008,0.28222611,0.18379035,0.05347958,0.50464127,0.00373375,0.09550746,0.00066086,0.74971743,0.14749858,0.73568285,0.14474209
ISS_111RF_FMOVIE002_PRIME,236,50,2009-05-26T14:54:54,236.0,236.98,5.523646,5.554439,5.5357604,34.898544,34.936504,34.918755,100.818214,100.891785,100.853676,88.82511886,53.7,2.63938768,0.11307842,0.49701181,0.02154842,0.88982941,0.0178416,0.16755249,0.00317098,1.23732677,0.12588053,0.23300514,0.02383244,0.5122315,0.00387743,0.09645418,0.00076813,0.89772032,0.06242877,0.88089422,0.06126002
ISS_111RF_FMOVIE002_PRIME,237,50,2009-05-26T14:52:46,237.0,237.98,5.521808,5.5517006,5.5334997,34.927795,34.95122,34.93527,100.7668,100.81764,100.79957,88.82511886,53.7,2.47129774,0.05597971,0.46306024,0.0106441,0.94661239,0.06338262,0.17738445,0.01207099,1.01208679,0.06397897,0.18962838,0.0118006,0.51259856,0.00317298,0.09604741,0.00056671,0.78954768,0.02670152,0.7747329,0.02619526
ISS_111RF_FMOVIE002_PRIME,238,50,2009-05-26T14:50:38,238.0,238.98,5.5202174,5.551434,5.5325236,34.942345,34.965862,34.950943,100.715385,100.766235,100.74635,88.82511886,53.7,2.29014452,0.24121698,0.42708469,0.04553404,0.82193444,0.04053543,0.15324911,0.00734161,0.95251733,0.27015816,0.17767888,0.05059106,0.51569275,0.00432979,0.09615669,0.00080058,0.73330834,0.13246425,0.71953579,0.12998051
ISS_111RF_FMOVIE002_PRIME,239,50,2009-05-26T14:48:30,239.0,239.98,5.5181327,5.5490437,5.5303583,34.95742,34.98094,34.967678,100.66394,100.71481,100.69217,88.82511886,53.7,2.88410881,0.30122867,0.53505633,0.05560693,1.27222526,0.14982041,0.23605731,0.02797519,1.08469419,0.23685435,0.20118953,0.04371489,0.52718936,0.00679511,0.09780948,0.00117874,0.88225226,0.12668425,0.86566283,0.12429978
ISS_111RF_FMOVIE002_PRIME,240,50,2009-05-26T14:43:42,240.0,240.98,5.5131593,5.57188,5.542894,34.96809,35.015152,34.97713,100.588936,100.66339,100.64494,88.82511886,53.7,2.81934068,0.12431848,0.52082084,0.02355239,0.98626081,0.07434976,0.18220623,0.01399882,1.29832714,0.07497817,0.23983482,0.01394634,0.53475273,0.00500128,0.09877979,0.00081477,0.93509702,0.04578822,0.91750349,0.0449257
ISS_111RF_FMOVIE002_PRIME,241,50,2009-05-26T14:43:42,241.0,241.98,5.512588,5.529757,5.5176177,35.00586,35.014416,35.01033,100.56105,100.58838,100.5747,88.82511886,53.7,2.68439793,0.25070473,0.4926586,0.04624553,0.82590771,0.03919281,0.15156403,0.00709589,1.31373908,0.28661487,0.24112301,0.05269672,0.54475114,0.00421296,0.09997156,0.00080919,0.90978259,0.1373461,0.89262808,0.13475468
ISS_111RF_FMOVIE002_PRIME,242,50,2009-05-26T14:41:34,242.0,242.98,5.512711,5.5452447,5.5262733,35.002563,35.026226,35.017124,100.50959,100.560486,100.53077,88.82511886,53.7,2.69056823,0.15156191,0.4916997,0.02708036,0.94382435,0.00938175,0.17249731,0.00180491,1.20627199,0.15446187,0.22042307,0.02796928,0.54047189,0.00513024,0.09877932,0.00103187,0.87340689,0.07555723,0.85693075,0.07412628
ISS_111RF_FMOVIE002_PRIME,243,50,2009-05-26T14:39:26,243.0,243.98,5.5108805,5.543976,5.525037,35.017796,35.041508,35.033833,100.45813,100.50903,100.476875,88.82511886,53.7,2.76721804,0.184502,0.50323078,0.03423146,0.84828433,0.04511224,0.15426222,0.00841658,1.36993772,0.15437579,0.24914172,0.02841076,0.54899599,0.00795597,0.09982684,0.00131353,0.93515056,0.08311606,0.91749157,0.08155263
ISS_111RF_FMOVIE002_PRIME,244,50,2009-05-26T14:36:46,244.0,244.98,5.5090656,5.542714,5.523891,35.03312,35.05688,35.050644,100.40664,100.45756,100.422966,88.82511886,53.7,2.46943801,0.12994744,0.44677386,0.02386219,0.8519977,0.05029981,0.15412791,0.00893235,1.0618738,0.17386222,0.19213621,0.03161465,0.55556651,0.00382209,0.10050974,0.00074039,0.78026547,0.07856191,0.76551476,0.07707649
ISS_111RF_FMOVIE002_PRIME,245,50,2009-05-26T14:32:30,245.0,245.98,5.505191,5.5391183,5.5184875,35.064262,35.088085,35.07047,100.330864,100.38194,100.36611,88.82511886,53.7,2.30733298,0.176397,0.41514685,0.03138089,0.91916895,0.02133297,0.16539669,0.00400912,0.83070852,0.19483843,0.14944319,0.03492893,0.55745551,0.00445855,0.10030697,0.00080577,0.67489,0.09208106,0.66211498,0.09033797
ISS_111RF_FMOVIE002_PRIME,246,50,2009-05-26T14:29:50,246.0,246.98,5.5036955,5.5391164,5.5176725,35.079666,35.103577,35.08706,100.279205,100.330315,100.31257,88.82511886,53.7,2.38483062,0.06581428,0.42694157,0.01229217,0.82303149,0.02785069,0.1473422,0.00513103,1.02184952,0.03399417,0.18293765,0.00632752,0.53994961,0.00969904,0.09666172,0.00179794,0.74526739,0.0228207,0.73114509,0.02239109
ISS_111RF_FMOVIE002_PRIME,247,50,2009-05-26T14:27:42,247.0,247.98,5.5019383,5.5379224,5.5162206,35.095367,35.11933,35.104248,100.22755,100.27866,100.2585,88.82511886,53.7,2.57171584,0.26364215,0.45792506,0.04620854,0.87921378,0.03479038,0.15657002,0.00597419,1.15271927,0.23361282,0.20522582,0.04124725,0.53978279,0.00468101,0.09612922,0.00078801,0.81550615,0.11812634,0.80003458,0.11587774
ISS_111RF_FMOVIE002_PRIME,248,50,2009-05-26T14:25:34,248.0,248.98,5.499832,5.5355673,5.5141425,35.111366,35.13534,35.12203,100.175896,100.22701,100.203896,88.82511886,53.7,2.21094159,0.19076107,0.39162972,0.03326988,0.90494821,0.03493708,0.1603242,0.00646421,0.76738932,0.21480676,0.13589222,0.0378282,0.53860407,0.00654463,0.0954133,0.0010445,0.62870973,0.09922813,0.61676812,0.09733758
ISS_111RF_FMOVIE002_PRIME,249,50,2009-05-26T14:23:26,249.0,249.98,5.4980383,5.534421,5.5128508,35.127254,35.151283,35.139442,100.124214,100.17535,100.14976,88.82511886,53.7,2.34141996,0.07301992,0.41262858,0.01350126,0.81186194,0.01878813,0.1430646,0.0031751,0.98835802,0.07199451,0.17419145,0.01298751,0.54119999,0.00685858,0.09537253,0.00131257,0.71687409,0.0359141,0.70324383,0.03523759
ISS_111RF_FMOVIE002_PRIME,250,50,2009-05-26T14:20:46,250.0,250.98,5.4962306,5.5332685,5.5116205,35.14324,35.16732,35.156963,100.07253,100.12368,100.095604,88.82511886,53.7,2.40551543,0.05696753,0.42164992,0.00934608,0.90753498,0.0173663,0.15907974,0.0029022,0.95855489,0.04552714,0.16801529,0.00774958,0.53942556,0.00558235,0.09455488,0.00082911,0.71549703,0.02266201,0.70187704,0.02222594
ISS_111RF_FMOVIE002_PRIME,251,50,2009-05-26T14:18:38,251.0,251.98,5.4944444,5.5321074,5.5104766,35.159317,35.18345,35.1746,100.02083,100.07199,100.04137,88.82511886,53.7,2.19722641,0.22740417,0.38315002,0.0401186,0.8562479,0.02821402,0.14930192,0.00513564,0.80241416,0.22399321,0.13994438,0.03922099,0.53856435,0.00441384,0.09390373,0.00078769,0.62820076,0.10850491,0.61622988,0.10644285
ISS_111RF_FMOVIE002_PRIME,252,50,2009-05-26T14:16:30,252.0,252.98,5.4926796,5.5309834,5.5094514,35.17549,35.199677,35.192345,99.969124,100.02031,99.98712,88.82511886,53.7,2.46471282,0.03326314,0.4274459,0.00570276,0.83345535,0.04097492,0.14453458,0.00692415,1.08955607,0.03995897,0.18896539,0.00713545,0.5417014,0.00571669,0.09394593,0.00103722,0.75878604,0.0160061,0.7443091,0.01570388
ISS_111RF_FMOVIE002_PRIME,253,50,2009-05-26T14:11:42,253.0,253.98,5.488783,5.5299015,5.507739,35.191757,35.232567,35.210697,99.891846,99.9686,99.932304,88.82511886,53.7,2.66270289,0.05596558,0.4592666,0.00925388,0.90031133,0.02365761,0.1552938,0.00422925,1.21761322,0.06367117,0.21000711,0.01075895,0.54477834,0.00489309,0.09396569,0.00082736,0.82800297,0.02769197,0.81218645,0.02715925
ISS_111RF_FMOVIE002_PRIME,254,50,2009-05-26T14:09:34,254.0,254.98,5.487425,5.527786,5.5033336,35.224575,35.248917,35.230644,99.839966,99.89131,99.87591,88.82511886,53.7,2.42500593,0.28326061,0.41595391,0.04885022,0.84399731,0.01768435,0.14476109,0.00316828,1.03077601,0.26814554,0.17682009,0.04611075,0.55023261,0.00470026,0.09437274,0.0007583,0.72683488,0.12985037,0.71293276,0.12736529
ISS_111RF_FMOVIE002_PRIME,255,50,2009-05-26T14:07:26,255.0,255.98,5.485696,5.5267563,5.5019774,35.241127,35.265522,35.24876,99.788086,99.839455,99.82152,88.82511886,53.7,2.73053129,0.06834872,0.46576332,0.01130402,0.88061478,0.04237949,0.15020543,0.00703333,1.28964007,0.04188478,0.21998623,0.00715864,0.56027644,0.00502631,0.09557166,0.00086248,0.85307622,0.022801,0.83674078,0.02236618
ISS_111RF_FMOVIE002_PRIME,256,50,2009-05-26T14:04:46,256.0,256.98,5.4835525,5.5243726,5.4998713,35.25797,35.282375,35.267487,99.73618,99.787575,99.766556,88.82511886,53.7,2.65654844,0.08560199,0.45066294,0.01518545,0.86287228,0.02675046,0.14637699,0.00468347,1.22936614,0.064497,0.208559,0.01125284,0.56431003,0.00483494,0.09572695,0.0009016,0.81835747,0.03456867,0.80266807,0.03391167
ISS_111RF_FMOVIE002_PRIME,257,50,2009-05-26T14:02:38,257.0,257.98,5.4818206,5.523378,5.4986873,35.274704,35.299175,35.285835,99.6843,99.73569,99.712074,88.82511886,53.7,2.43719353,0.26287788,0.41120742,0.04482098,0.85970887,0.02758439,0.14503902,0.00491941,1.00780092,0.24773719,0.17006488,0.04192186,0.56968374,0.00645933,0.09610352,0.00105918,0.71143428,0.1186454,0.6977792,0.11637158
ISS_111RF_FMOVIE002_PRIME,258,50,2009-05-26T14:00:30,258.0,258.98,5.480524,5.523833,5.4984646,35.29134,35.31591,35.3038,99.63241,99.68379,99.65807,88.82511886,53.7,2.48129272,0.31974405,0.41619258,0.05300397,0.8768391,0.02487059,0.14710675,0.00421641,1.02756108,0.30770722,0.17230276,0.05137361,0.57689254,0.00542219,0.09678308,0.00079529,0.72085521,0.14385902,0.7070011,0.14108827
ISS_111RF_FMOVIE002_PRIME,259,50,2009-05-26T13:57:50,259.0,259.98,5.4783435,5.521419,5.4965777,35.308464,35.333046,35.32286,99.580475,99.63189,99.603004,88.82511886,53.7,2.88882353,0.1330872,0.48187687,0.02138903,0.85948264,0.03980785,0.14336819,0.0064,1.44300891,0.10817097,0.24069686,0.01769554,0.58633198,0.00479962,0.09781183,0.00078194,0.90803799,0.0523982,0.89056613,0.05138172
ISS_111RF_FMOVIE002_PRIME,260,50,2009-05-26T13:55:42,260.0,260.98,5.4766235,5.5204773,5.4956813,35.32549,35.350124,35.34155,99.528564,99.57998,99.54839,88.82511886,53.7,2.58902025,0.10991055,0.42948938,0.01874159,0.86946479,0.03548098,0.14423685,0.00612283,1.1278268,0.07754576,0.18709659,0.01304328,0.59172866,0.00721162,0.09815594,0.00116929,0.76120999,0.04154078,0.74654635,0.04074657
ISS_111RF_FMOVIE002_PRIME,261,50,2009-05-26T13:53:34,261.0,261.98,5.4749236,5.519547,5.4949026,35.342606,35.367302,35.360344,99.476616,99.52804,99.49375,88.82511886,53.7,2.35025739,0.27696002,0.38760731,0.04529525,0.86891195,0.03713897,0.14332585,0.00629681,0.86951626,0.30901989,0.14336702,0.05081983,0.61182918,0.00701569,0.10091443,0.00108693,0.6421918,0.13556505,0.62980539,0.13294918
ISS_111RF_FMOVIE002_PRIME,262,50,2009-05-26T13:48:46,262.0,262.98,5.4715605,5.5178022,5.4923944,35.360012,35.40193,35.380253,99.39765,99.476105,99.43803,88.82511886,53.7,2.93762324,0.09397259,0.48169627,0.01491047,0.93376463,0.03747794,0.15311339,0.00600745,1.38943357,0.06585774,0.22782884,0.01057771,0.61442503,0.00740399,0.10075404,0.00124262,0.88683762,0.03354626,0.86971079,0.03289618
ISS_111RF_FMOVIE002_PRIME,263,50,2009-05-26T13:46:38,263.0,263.98,5.4698863,5.516977,5.4885154,35.394535,35.4194,35.4008,99.34555,99.39716,99.38167,88.82511886,53.7,2.8570501,0.07990616,0.46573311,0.01322118,0.89942297,0.04499194,0.14660906,0.00721406,1.35195453,0.09048876,0.22039432,0.01494042,0.60567259,0.01006623,0.09872972,0.00157653,0.85824295,0.03859761,0.84164645,0.0378506
ISS_111RF_FMOVIE002_PRIME,264,50,2009-05-26T13:44:30,264.0,264.98,5.4676833,5.514585,5.4863925,35.41222,35.4371,35.42047,99.29344,99.34504,99.32633,88.82511886,53.7,2.7754296,0.33745729,0.44974765,0.05440494,0.89813305,0.043046,0.14554004,0.00678577,1.24603093,0.3335918,0.20190832,0.0539718,0.63126563,0.00808597,0.10229928,0.00115607,0.80989549,0.15037978,0.79421322,0.14746357
ISS_111RF_FMOVIE002_PRIME,265,50,2009-05-26T13:41:50,265.0,265.98,5.4665227,5.51535,5.4862895,35.429626,35.454613,35.43926,99.241325,99.292946,99.27207,88.82511886,53.7,3.00887921,0.1280349,0.48483612,0.02150273,0.95790692,0.04983536,0.15434946,0.00819479,1.40788853,0.11536837,0.22687235,0.01896077,0.64308375,0.00633931,0.10361431,0.0009314,0.89009804,0.05425103,0.87284329,0.05320602
ISS_111RF_FMOVIE002_PRIME,266,50,2009-05-26T13:39:42,266.0,266.98,5.464872,5.5145707,5.48534,35.44732,35.472355,35.458652,99.18919,99.24083,99.2172,88.82511886,53.7,2.73095144,0.06357381,0.43744782,0.01066745,0.91245899,0.04792966,0.14615658,0.00771492,1.17509763,0.04170712,0.18823426,0.00696062,0.64339482,0.00756157,0.10305698,0.00119014,0.7742151,0.02124222,0.75918787,0.02083764
ISS_111RF_FMOVIE002_PRIME,267,50,2009-05-26T13:35:26,267.0,267.98,5.4549413,5.541706,5.497116,35.462185,35.51193,35.475807,99.10915,99.1887,99.164474,88.82511886,53.7,2.69469517,0.20962567,0.42921665,0.03381206,1.01554491,0.03438411,0.16173356,0.00514358,1.01745798,0.22700883,0.16210297,0.03635761,0.66169228,0.02195904,0.10538012,0.00328792,0.71964562,0.09837749,0.70566273,0.09647115
ISS_111RF_FMOVIE002_PRIME,268,50,2009-05-26T13:35:26,268.0,268.98,5.455111,5.490799,5.467876,35.50346,35.510647,35.50725,99.084885,99.10867,99.09677,88.82511886,53.7,2.92577915,0.21040579,0.46259374,0.03354339,1.0319413,0.16218901,0.16316428,0.02571091,1.21320708,0.07703597,0.19182,0.01232106,0.68063077,0.00513988,0.10760946,0.00081892,0.8069589,0.05192492,0.79124675,0.05091194
ISS_111RF_FMOVIE002_PRIME,269,50,2009-05-26T13:32:46,269.0,269.98,5.459389,5.5107045,5.4821625,35.501144,35.526325,35.518036,99.03274,99.08441,99.05183,88.82511886,53.7,2.82965038,0.07318053,0.44518288,0.01155376,1.03954527,0.07171113,0.16355409,0.01138165,1.10060364,0.02154586,0.17315129,0.00316862,0.68950147,0.00532144,0.1084775,0.00080869,0.75644503,0.01346965,0.74170632,0.01320638
ISS_111RF_FMOVIE002_PRIME,270,50,2009-05-26T13:30:38,270.0,270.98,5.4577837,5.5100713,5.4817214,35.519215,35.544456,35.53789,98.98057,99.03225,98.996826,88.82511886,53.7,2.99798147,0.12250509,0.46880104,0.01861767,1.25426243,0.13383417,0.1961111,0.02066195,1.05550732,0.07585534,0.16506699,0.01194821,0.68821173,0.01558955,0.10762294,0.00246721,0.76600467,0.03114179,0.7510606,0.03053267
ISS_111RF_FMOVIE002_PRIME,271,50,2009-05-26T13:26:22,271.0,271.98,5.4545474,5.5094514,5.479117,35.537388,35.581013,35.55888,98.89992,98.98009,98.94063,88.82511886,53.7,3.05079198,0.33468599,0.47413881,0.05214273,1.16644213,0.30637651,0.18130742,0.0477365,1.16627713,0.14768876,0.18123442,0.02286549,0.71807272,0.00751414,0.11159696,0.00123372,0.80100928,0.07778478,0.78536104,0.07626281
ISS_111RF_FMOVIE002_PRIME,272,50,2009-05-26T13:23:42,272.0,272.98,5.4529486,5.5082393,5.474931,35.574005,35.599434,35.58053,98.84758,98.89944,98.88381,88.82511886,53.7,2.92789681,0.0168956,0.45215971,0.00288179,1.03474104,0.01817126,0.1597992,0.00297894,1.1691619,0.01118446,0.18055429,0.00166746,0.72399386,0.0066131,0.11180622,0.000919,0.77835176,0.0047687,0.76312525,0.00467565
ISS_111RF_FMOVIE002_PRIME,273,50,2009-05-26T13:21:34,273.0,273.98,5.451389,5.507689,5.474047,35.59246,35.61795,35.600758,98.795235,98.84711,98.82864,88.82511886,53.7,3.35916861,0.24509591,0.51551425,0.03695129,1.02206535,0.03545445,0.15685788,0.00518018,1.59178811,0.221972,0.24426915,0.03382362,0.74531516,0.0136585,0.11438722,0.00189493,0.95757378,0.09796939,0.93881663,0.096048
ISS_111RF_FMOVIE002_PRIME,274,50,2009-05-26T13:19:26,274.0,274.98,5.4498296,5.5071974,5.473303,35.611008,35.636566,35.6211,98.74289,98.794785,98.77345,88.82511886,53.7,3.44522118,0.32724455,0.52557001,0.05076431,1.21590657,0.26353444,0.18551448,0.04047886,1.46648723,0.09170465,0.2237032,0.01436788,0.76282738,0.00639179,0.11635233,0.0009927,0.93107024,0.07269646,0.91280927,0.07127772
ISS_111RF_FMOVIE002_PRIME,275,50,2009-05-26T13:14:38,275.0,275.98,5.4378076,5.538433,5.4895296,35.626854,35.677612,35.637165,98.6613,98.742424,98.722824,88.82511886,53.7,3.14823134,0.0322391,0.4774361,0.00420113,0.98219695,0.00658426,0.14895496,0.00108934,1.39409026,0.0290897,0.21141306,0.00407927,0.77194413,0.00538812,0.11706808,0.00073909,0.86127694,0.01158178,0.8443668,0.01134775
ISS_111RF_FMOVIE002_PRIME,276,50,2009-05-26T13:14:38,276.0,276.98,5.4378657,5.4749937,5.450832,35.670288,35.676865,35.67377,98.638176,98.66085,98.649475,88.82511886,53.7,3.24775984,0.04849154,0.48842818,0.0072577,0.99126443,0.00529041,0.14907559,0.00078126,1.48080241,0.04470435,0.22269591,0.00668436,0.77569299,0.00765028,0.11665668,0.00121771,0.89368702,0.01934158,0.87609945,0.01896134
ISS_111RF_FMOVIE002_PRIME,277,50,2009-05-26T13:12:30,277.0,277.98,5.445972,5.5078764,5.473096,35.66706,35.69285,35.6823,98.58578,98.63769,98.60822,88.82511886,53.7,3.44388494,0.0894375,0.51547071,0.01349238,1.02280626,0.01476902,0.15308607,0.00191026,1.64312392,0.08676364,0.24594354,0.01314159,0.77795475,0.00484379,0.11644109,0.00064052,0.96362227,0.03725327,0.94464812,0.03652289
ISS_111RF_FMOVIE002_PRIME,278,50,2009-05-26T13:10:22,278.0,278.98,5.445275,5.509603,5.474217,35.685818,35.711716,35.702587,98.53339,98.58531,98.55346,88.82511886,53.7,3.76568431,0.12216042,0.56004486,0.01720186,1.10424937,0.03651317,0.16422718,0.00513356,1.84766752,0.10401362,0.27478982,0.01516926,0.81376741,0.0177361,0.12102786,0.0023986,1.06165698,0.04403392,1.04072481,0.04315616
ISS_111RF_FMOVIE002_PRIME,279,50,2009-05-26T13:05:34,279.0,279.98,5.430176,5.5415297,5.472292,35.70225,35.753613,35.72927,98.45118,98.53293,98.49086,88.82511886,53.7,3.79078707,0.12814765,0.55965357,0.01711658,1.2890655,0.0611252,0.19030045,0.00836439,1.65143611,0.09425939,0.24381245,0.01347105,0.85028546,0.01032654,0.12554066,0.0011186,1.00563488,0.04054771,0.98577314,0.03973057
ISS_111RF_FMOVIE002_PRIME,280,50,2009-05-26T13:03:26,280.0,280.98,5.438472,5.5068088,5.46648,35.743378,35.76943,35.747654,98.39863,98.45072,98.43905,88.82511886,53.7,3.81336483,0.05507075,0.55963271,0.00764658,1.39176307,0.08438647,0.20424046,0.01219685,1.55318196,0.0439843,0.22794588,0.00663896,0.8684198,0.00772594,0.12744638,0.0010789,0.97729186,0.00954978,0.95796779,0.00935859
ISS_111RF_FMOVIE002_PRIME,281,50,2009-05-26T13:00:46,281.0,281.98,5.4377947,5.504481,5.4644575,35.762867,35.788948,35.76936,98.34607,98.39817,98.38295,88.82511886,53.7,3.86928196,0.15660149,0.56413188,0.02366798,1.39477681,0.15421353,0.2033711,0.02274813,1.59204007,0.05842608,0.23210855,0.00871448,0.88246509,0.00733337,0.12865222,0.00094274,0.99021726,0.03279863,0.97061066,0.03215481
ISS_111RF_FMOVIE002_PRIME,282,50,2009-05-26T12:58:38,282.0,282.98,5.4372187,5.506471,5.465357,35.78213,35.808304,35.790127,98.293495,98.34561,98.32801,88.82511886,53.7,3.48331013,0.03163926,0.50452776,0.00520099,1.18025955,0.01090449,0.1709507,0.00180207,1.40716546,0.02626901,0.20381836,0.00405966,0.89588512,0.00771843,0.1297587,0.000984,0.8793792,0.0124402,0.86194396,0.01219644
ISS_111RF_FMOVIE002_PRIME,283,50,2009-05-26T12:56:30,283.0,283.98,5.435843,5.506444,5.4650164,35.80163,35.827877,35.811535,98.24091,98.293045,98.27245,88.82511886,53.7,3.62184576,0.16465906,0.52105725,0.0224441,1.18287861,0.00664067,0.17019362,0.00114415,1.51869782,0.1584413,0.21845789,0.02225276,0.92026932,0.01009304,0.13240574,0.00119989,0.92363102,0.06370856,0.90529252,0.06243154
ISS_111RF_FMOVIE002_PRIME,284,50,2009-05-26T12:54:22,284.0,284.98,5.4335694,5.504145,5.4634085,35.82141,35.847687,35.833584,98.18832,98.24047,98.21621,88.82511886,53.7,3.73141586,0.06163501,0.53326971,0.00984128,1.16649163,0.00825176,0.16670388,0.00144752,1.6133993,0.06141467,0.23058655,0.00923492,0.95152493,0.00809489,0.13597928,0.00090683,0.95898728,0.02659855,0.93992107,0.02607965
ISS_111RF_FMOVIE002_PRIME,285,50,2009-05-26T12:51:42,285.0,285.98,5.4321966,5.5041423,5.4633837,35.841118,35.86746,35.855225,98.13573,98.18788,98.16056,88.82511886,53.7,3.69975704,0.07771613,0.52515304,0.01017587,1.14093245,0.0099535,0.16195562,0.00176328,1.57347771,0.07260898,0.2233339,0.00992922,0.98534688,0.01290877,0.13986352,0.00152036,0.93830809,0.02869732,0.91962674,0.02811798
ISS_111RF_FMOVIE002_PRIME,286,50,2009-05-26T12:49:34,286.0,286.98,5.431792,5.506545,5.4650197,35.860752,35.887207,35.87645,98.0831,98.1353,98.105484,88.82511886,53.7,3.83026536,0.06996302,0.540071,0.01093316,1.12576966,0.0093809,0.15872676,0.00107767,1.68264155,0.08609896,0.23727113,0.01265517,1.02185415,0.01369625,0.14407311,0.00161683,0.97984875,0.0340539,0.96031456,0.03338663
